Accession,TotInt_126C_Ecoli_12prot_MS3,TotInt_127N_Ecoli_12prot_MS3,TotInt_127C_Ecoli_12prot_MS3,TotInt_128N_Ecoli_12prot_MS3,TotInt_128C_Ecoli_12prot_MS3,TotInt_129N_Ecoli_12prot_MS3,TotInt_129C_Ecoli_12prot_MS3,TotInt_130N_Ecoli_12prot_MS3,TotInt_130C_Ecoli_12prot_MS3,TotInt_131N_Ecoli_12prot_MS3
P0A9K7,2983.2,3414,3016,3944.3,4693.9,2975.1,4364.3,3940.4,3772.1,2552.7
P0AB43,1981.6,2958.3,1906.7,2786.3,3069.6,2290,2997.1,2423.4,2915.4,2303.1
P0AB43,3912.6,5215.3,3992.9,5198.8,5679.6,4586.9,4783.9,4999.4,5073,4756.9
P38038,11445,17284,12800,14800,19169,12895,17040,15502,14072,11146
P0AES0,4359.2,4784.1,4230.4,4769.5,5525.8,3644.7,4331.4,4795.5,4555.2,4663.5
P09831,536.23,555.32,490.06,444.74,455.78,538.24,441.51,737.7,412.65,641.02
P26616,627.04,1179.4,543.11,1197.7,1184.6,534.15,835.91,795.21,791.57,1441.8
P26616,434.98,507.65,644.39,687.75,656.18,424.94,586.48,680.27,535.5,497.04
P0A6H5,31906,35553,34506,36468,38925,33702,38693,37436,34107,33518
P23843,13563,12435,12609,13425,15202,10411,14561,14549,12204,10253
P23843,2019.2,2308,2570.7,8299.2,2839.7,4179,3875.2,4285.5,3079.2,5392.3
P23909,786.17,876.47,664.33,906.38,1028.6,1028.6,941.15,1022.8,780.21,990.33
P25894,284.66,361.75,189.02,230.72,192.7,359.85,202.63,311.62,330.74,428.18
P0AG90,2728.6,2413.8,2346.3,3235.3,2616.7,2587.1,2726.1,3296.3,2712.1,2465.4
P0ADG7,2056.4,1923.7,2006.4,2149.6,1904.1,1653.9,2074.8,1966.5,1847.1,1874.1
P0ADG7,9413.1,9656.3,9215,11514,11286,8057.4,10962,11011,8983.2,8700.5
P0AAI3,7076.8,7053.6,7256.3,8258.8,8025.9,5349.2,7907.2,7941,6619.1,7626.6
P0A7X6,2377.9,3055.3,2113.6,2927.8,4116.9,2809.1,3422.6,3218.6,3104.9,2357.6
P0A7X6,2426.4,3849,3061.8,3164.8,4717.7,3176.6,4234.9,3616.5,3573.3,3193.5
P0A9C5,473.05,510.67,726.24,684,722.68,478.38,739.1,499.19,661.21,526.16
P0AFG8,7099.3,6693.7,6685,7817.5,8596.1,6729.6,7840.7,7846.2,6659.5,6987.1
P76346,360.2,699.73,153.49,506.65,714.93,332.14,517.78,573.5,494.72,370.32
P00350,14833,17544,15741,16828,19314,14216,18352,17473,15248,14965
P00350,28710,35399,29775,31199,37893,29050,36234,34866,31003,31655
P05100,3940.2,4295,3700.9,4725.2,4931.8,3956.7,5150.5,5126,4164,3614.1
Q47147,5734.2,3774.5,3909.4,3698.2,4446.4,3890.3,4169,5348.4,3556.9,3608.5
Q47147,2015.1,1844.3,1974.6,2103.5,2344.8,2164.5,2273.8,2135.4,1972.4,2103.4
P24230,2775.2,2574.9,2657.5,2708,3079.5,2935.3,2737.2,2866.1,2431.1,2926.5
P77338,579.66,362.04,518.99,430.13,641.14,403.35,564.34,591.11,404.68,541.18
P0A705,1645.8,1788.5,1781.1,1788.7,2161,1842.3,2434.4,2054.5,2283.6,1536
P0A836,4071.6,5187.4,4066.6,5008.9,5727.8,4432.6,5898.6,5661.3,5384.6,4275.7
P0C0L7,3157.8,3026.4,3541,3501.8,3036.5,3430.5,3436.3,3923.8,2956.8,3670.8
P0AEA8,2561.6,2368.3,2379.8,2387.6,3021.7,2167.6,3277.2,2922,2556.3,1952.9
P13035,8597.4,8341.7,10244,16538,11180,11866,20118,9686,19263,17089
P0AES6,9046.9,7699.7,8089.9,8807.6,10408,8642.3,9689,9100,8824.8,9559.6
P66948,9793.4,8451,12386,9004.7,12747,7139.2,10885,10678,10280,10716
P23886,2851.6,2624.6,2556.7,2913.9,3260.2,2630.9,3140.5,3513.9,3131.7,3269.1
P27431,11477,16180,12781,15477,18774,13366,15819,15414,15516,13362
P27431,6771.4,9679.5,7482.4,8133.7,10453,7294.7,9190,8601,7979.1,7221.1
P76129,914.85,620.43,749.71,1829.5,1127.5,747.72,876.74,1313.1,2016.2,859.48
P0AFF2,2547,1968.9,2905.5,2513.5,2559.2,2258.3,3247.5,2332,2340.2,1863.5
P0AFF2,509.43,382.59,537.62,253.33,588.61,580.16,504.01,476.5,449.81,392.43
P0A8F0,442.01,574.55,338.37,538.97,760.4,529.18,712.9,634.82,503.47,569
P30863,7242.1,8531.9,7313.7,8147.9,8166.7,8375.4,8310.8,7871.3,7695.8,7536.4
P0A7N9,2842.9,2231.5,5029,1929.2,3346,1613.8,2690.9,2938.5,3224.3,3590.1
P0A7N9,3045,1679.5,4483.3,2028.8,3866.2,1670.7,2626.4,3376.5,3066.1,3543
P0AES6,12583,11803,12556,13381,14206,13040,14534,13755,12624,13064
P0AES6,10492,9676.7,10027,10574,10629,9900.8,11156,10326,9678.5,10110
P09546,945.97,787.54,894.17,800.1,1001.9,817.17,1089.6,797.76,994.33,679.09
P09546,2344.4,1477.2,2720.4,1512,2555.1,1128.9,1950,2427.9,2168.8,2163.3
P0A9B2,10111,9934.5,10002,11062,12268,8966.4,12046,11978,9966.8,9971.3
P0A9B2,1692.4,1285.8,1430,1618.3,1580.3,1297,1739.5,1775.4,1729.8,1662.3
P0A9B2,1620.1,1548.4,1515.1,1443.8,1696.3,1432.7,1669.5,1377.7,1592.7,1805.5
P0A9B2,16683,16123,15950,17372,17900,14194,19888,17759,15188,15799
P0A9B2,7408.7,7626.8,6703.7,8194.6,8358.9,7242.3,8542.4,8558.3,7555.7,8138.8
P0A9B2,271.53,143.88,198.36,163.05,323.23,200.13,448.36,448.67,52.346,220.41
P0A9B2,4257,3945.4,3819,4335.4,4849,3678.3,4957.3,4626.9,4352.7,4239.7
P0A9B2,1124.1,700.58,859.26,970.83,900.07,1087.1,1435.1,1558.6,1009.4,919.52
P0AE85,2119.3,3066.3,1887.3,2314,2786.1,2034.1,2249.2,2528.3,2340.7,1749.5
P27298,1190.6,2282.2,1600.2,1674,2314.4,1258.5,1594.5,2347.9,1488.6,1786
P27298,558.98,1228.2,378.08,848.31,1394.9,897.34,477.28,874.06,857.75,1109.7
P27298,1015.5,1038.3,852.82,962.69,1319.1,754.5,987.31,1127.4,963.69,831.72
Q59385,1338.6,1008.8,1221.2,1418.6,1222.2,1500.2,1540.9,1150.6,1036.7,1174.2
P69441,14147,19237,14412,17635,20978,15931,17185,20755,18501,15827
P69441,4147.8,5476.3,4239,4967.3,5922.9,4752.7,5612.8,5981.7,5225.8,4167.9
P75823,2706.9,2361.4,2714.2,2938.9,2907.5,2422.9,3082.8,3074.6,2534.5,2918.8
P03004,2658.3,2462.8,3188.2,3098.5,3537.2,3619.6,3535.9,3013.3,3078.8,2958.5
P76346,935.11,1244.4,836.74,1264.4,1290.8,975.21,1345,1077.4,924.45,1037.8
P0A836,1421.7,1446.8,1085.3,1168.6,1612.3,1300.4,1728.4,1436.1,1582.2,1219.9
P0AEQ3,6249.7,9654.4,7532,8428.3,11465,7592.4,9865.7,9651.9,8979.8,7305.7
P75949,4165.7,4669.4,3784.5,4865.8,5149.1,4027.1,5171.9,4881.9,4351.2,4154.3
P0ACD8,12072,10898,9648.2,13029,12741,9735.9,11803,12074,10204,10348
P38489,2050,2091.9,1824,2054.9,2587.4,2037,2011.5,2581.7,1998.8,1820.1
P38489,2390,3123.5,2340.9,3292,3627.9,3643.3,3497,3306.6,3042.2,3111
P0A8N5,1536.4,1456.2,1296.3,1573,1502.9,1116.6,1789.7,1511,1473.3,1336.9
P09394,3338.2,4972.5,3693.4,3697,5304.9,3173.8,4573.5,4623.6,3867.6,3053
P0ACR4,4313.1,3863.2,4475.6,5047.7,5060.6,4776.5,4804.4,4683.6,4383.6,4674.1
P77348,3872.1,3942.5,4423.6,4575.6,4625.6,4332.6,4791.2,4633.2,4183.9,4314.6
P37615,4801.9,4352.2,3571.6,4618.9,4126.7,4430.7,5113.6,5321.1,4552.3,4508.2
P31677,7775.5,7587.4,6022.3,8448.6,6761.3,7286.7,7730.2,7898.8,7935.7,11078
P0A8M3,3943.1,4493.6,3408.6,5156.8,5244.2,4077.5,4230.2,4660.5,5083.6,7540.1
P0A8M3,1114.7,1418.8,1173.2,1608.6,1666.1,1438.5,1273.6,1494.7,1629.1,1879.7
P0A8M3,4922.8,3623.4,4980.3,4742.3,5136.9,4418,6047.2,4631.2,5076.2,4531.1
P07813,16779,16405,16235,17365,19733,16707,19334,19101,16138,17521
P07813,45039,42735,44334,48235,51848,43819,51589,50686,46754,48749
P0C077,3454.4,3781.1,3593.5,3761.5,3997.9,3711.7,4177.5,3673.7,3457,3887.7
P22188,1128.3,1093.4,1092,1289.9,1384.4,1056.9,1243.8,1232.9,1250.7,1170.1
P22188,1106.5,1325.9,1192.5,1472.5,1192.3,1486.5,1554.9,1400.4,1557.3,1123.2
P0ADE6,1941.6,2515.7,1849.8,1907.9,2483.6,1737.5,2245,2114.9,2112.5,1589.5
P0ADE6,663.87,937.98,586.1,698.46,795.45,622.24,592.51,790.87,622.97,488.39
P0ADE6,6987.7,8779.2,7329.1,7125.4,10638,6757.7,8924.8,8772.6,7829.8,6751.6
P0AGC3,5338.1,4807.2,4446.5,5731.3,5043.2,5299.7,5301.5,5911.5,5404.2,5609.4
P77581,13132,13576,11348,13780,14446,10843,13046,14318,12180,12360
P77581,1857.5,1429.2,1409.2,1738.5,2055.8,1664.1,1783.2,1832.3,1554.7,1533.8
P77581,2259.3,2129,2362.5,2464.2,2555.4,2098.1,2631.9,2691.3,2017.1,2631.9
P37765,294.17,420.84,413.45,525.77,661.27,577.67,655.42,538.96,522.43,428.51
P17854,5262.8,6025,5153.9,6256.8,8367.7,5910.3,6057.6,6726.7,5725.1,5900.8
P17854,1215.8,920.08,1069.7,1297.8,1660.6,1234.7,1497.5,1251.7,947.84,774.2
P17854,1790.6,1952.6,1612.7,1969.8,1953.3,1625.3,2146,1829,1901.4,1614.3
P05042,4538.1,5015.2,4052.1,5459.6,4835.7,4261.8,4714.2,4879.4,4620.3,4248.7
P0ACA7,8180.1,9184,7486.7,9095.3,9813.5,7778.4,9671.9,9103.5,8118.2,7808.4
P23830,12177,11113,12701,11555,13598,10587,13576,13603,11766,12745
P64612,2310.5,2172.9,2411.7,2668.7,2746.2,2351.7,3089.2,2994.4,2741.5,2931.3
P0ADC3,2199.7,1829.7,1929.3,2147.1,2165.8,2362,2391,2351.2,2218.8,2512.9
Q46857,4320.2,4719.3,4053.1,5341,5352.5,3899,4873.6,5158.5,4764.4,3968.5
P26612,694.81,1152.6,746.18,990.53,1225.8,782.39,950.1,950.23,750.91,699
P0A6J8,328.38,309.09,307.59,375.72,463.6,322.8,449.07,569.78,210.97,287.29
P21169,1214.9,972.29,1208.1,1254.4,1099,1242.8,1418.2,1594.7,962.2,1357.5
P21169,5788.5,6651.7,6341.4,7036.6,7146.9,6483.2,7946.4,6940.2,6718.5,5448.1
P76217,1225.8,1331.5,1253.7,1708.5,1913.3,1172,1713.8,1506.7,1454.2,1443.9
P0AC86,7089.3,6927.6,6604.8,7263.9,7592.2,6991.2,8665.5,7614.3,6520,8218.2
P0AC86,860.6,908.99,869.38,1098.4,1166.9,1046.4,1288.6,1002.4,936.81,1077.6
P0AC86,720.63,674.87,755.41,997.58,710.54,686.51,923.45,823.06,752.72,750.66
P09127,1156.7,1204.6,969.28,1493.9,1343.6,980.9,1472.9,1154.7,1307,1248.1
P75791,1513.3,1734.4,1443,2202.7,2051.7,1803.6,1939.4,2335.3,1722.2,1917
P42620,1354.9,1496.6,1176.9,1554.1,1528.8,1376.5,1764.8,1632.6,1628.2,1532
P36683,8607.1,8813.1,7588.1,9723.9,9554.9,7648.4,9839.7,9527.6,8237.4,8494
P36683,4288.9,4098.1,3382.4,4249.3,5092.4,3802.7,5240.4,4865.6,3843.1,4389.8
P36683,4796.7,5014.3,4646.6,5435.9,5490.2,4652.2,5818.6,5412,5654.7,4914
P00956,1004.5,1573.4,906.76,1584.1,1670.4,1347.5,1422.8,1487.8,1416.4,2107.4
P17888,1783.6,2054.2,1824.2,1871.5,1957.5,1593.1,2446.8,2111.3,1927.4,2364.5
P60906,1247.5,1563.2,1125.4,1792.4,1756.2,1280.4,1944.2,1686.7,1585.6,1538.3
P60906,614.17,598.13,542.66,644.06,634.03,631.47,805.52,843.17,838.21,561.12
P09551,28930,43538,32202,36450,46051,33374,37451,39437,37985,30887
P09551,5429,7145.5,5670.4,6170,7449.1,6205.9,6872.5,6234.3,6955.8,5055.5
P00936,3354.3,4848.5,3582.5,3925.7,5222.1,3558.5,4612.3,4157.3,3816.4,3156.6
P0A7B1,1213.1,1036.1,977.38,1210,1504.1,1085.7,1345.6,1155.9,1148.5,1313
P38051,773.28,689.46,916.02,974.77,843.34,789.21,909.8,972.67,837.78,898.2
P75864,2568.7,2578.2,2981.3,2841.2,3169.6,3164.6,3061.6,3439.3,2920.2,3426.5
P31142,394.1,435.92,480.36,484.84,562.99,341.73,473.54,456.85,516.26,341.05
P21513,4923.5,3589.7,6697.8,4033,5852.6,3534.5,4874.7,4975.7,4313,5385.5
P36673,6121.8,5828.9,5659.7,5904,6726.3,5373.5,6891.6,6450.2,5981.3,6431.4
P0AFC7,4132.9,4912.2,4448.7,4603.8,5667.4,3776.1,6115,5278.8,5124.3,3488.3
P0AFC7,1430.2,1550.9,1388.4,1522.1,1972,1243.2,1874,1881.7,1530.7,1085.9
P0AFC7,5559.2,9496.6,4765.8,7452.2,9775.3,6837.9,7270.9,8196.5,7532.8,8252.2
P00957,3053.2,2620,2721.2,3100.5,3549.7,3100.7,3560.2,3518,2647,2944.4
P00962,5907.6,5550.7,5265.1,5529,6768,4559.6,7080.7,7051.2,5829.7,5660.6
P0A6K6,4775.9,7043.4,4503.3,6191.2,7946.9,5209.8,6524.5,6341.8,6160.5,5056.8
P07012,2417,2533.1,2966.1,3294.5,3296.9,2708.7,3160.8,2979,2761.8,2145.9
P07012,4978.4,8092.8,4712.7,6367.4,8251,5873.9,5820.4,6136.1,6404.7,8020.8
P10423,1330,1419.2,1344.7,2227.7,1979.6,1458.2,1835.9,1813.3,1852.3,1839.3
P23908,2657.2,2602.9,2014.7,2574.3,3395.9,2397.9,2413.7,2926.4,2781.9,1805.4
P77444,642.25,893.01,900.11,1064.1,920.32,719.76,1040.2,1145.4,929.9,1005.5
P21169,2051.5,1801.1,1672.1,2161.4,2068.7,1887.2,2495.3,2394.4,2031.1,2029.7
P0A8G3,15776,16600,15057,17375,19622,2064.4,18556,17495,16065,16148
P0A6Y5,2980.4,3443.8,3112.6,3244.6,4431.4,154.01,3454.6,3096.5,3254.8,2980.8
P0A6Y5,1162.5,1175.6,1330.8,1093.7,1788.3,929.32,1265.3,1210.4,1621.8,1214.3
P0A6Y5,1429.7,1937.4,1647.3,1741.9,2543.3,82.67,2217.7,1941.9,2000.5,1719.3
P77526,10262,11992,10675,11916,12009,1660.5,12821,12260,11749,10633
P0ABC7,4541.9,3401.5,3928.2,4378.1,4620.8,4427,4571.4,4476.1,4209.9,3302.3
P0ABC7,1982.4,1194.2,1848.2,1615.2,1934.6,1454.3,1914.8,1811.2,1605.7,1337.9
P0ABC7,2083.5,1669.4,2264.1,2075.9,2542.6,2193.6,2677.9,2365.2,1922.6,1854.5
P0ABC7,8785.3,11378,8337,10648,11934,10081,9579.5,11245,9632.6,13352
P0AEI1,2845.9,3014.9,2934.9,3388.7,3389,2771.4,3419.6,2913.5,2649.2,3048
P0ADQ2,575.03,545.27,430.16,658.18,699.03,608.85,669.86,834.18,476.69,716.38
P0ABA6,9926.4,8952.6,9992.2,10155,9873.5,9206.3,10498,10549,9957.3,10331
P0AC59,13634,14415,14294,16907,17455,13368,18506,16562,14526,13156
P0AC59,4985.4,5426.7,5111.9,6185.7,6241.9,4757.8,6418.7,6450.1,5278.8,5229
P0A821,3951,4296.6,4670,4776.1,5120.2,4027.2,5479,5021,4229.2,4568.9
Q46920,576.02,586.15,644.19,776.97,755.02,800.37,819.56,850.35,773.52,882.39
P00582,20950,19014,18504,21507,22540,18812,22776,22040,19074,21369
P0A870,1755,2405.9,1484.2,2104.9,2710.4,1684.3,2441.6,2488,2263.7,1571.3
P0A870,2540.5,3568.3,2221.2,3134.2,4833.8,2973.9,3479.9,3298.4,3173.8,2870.1
P0A870,3021.4,4356.1,3813.5,4749.4,5364.9,3785.2,5516.6,4983.3,4293.7,3797.4
P0A870,461.99,508.4,429.42,481.17,706.67,471.7,664.46,596.77,487.41,456.39
P0A825,10339,11148,10161,11697,12839,8963.7,11772,12614,10951,10946
P0ADR8,1930.1,1678.1,2140.3,2042.1,1787.4,1910.1,2218.4,2354.1,1881,2096.4
P0ADR8,1080,865.26,977.33,1057.8,1111.1,995.41,1008,1084.7,931.3,1209.2
P69805,2179.6,1536.3,2175.1,2003.5,2088.8,1844,2574.4,2320.8,1985.1,2117.3
P0AEX9,1697.8,2301.4,1734.2,1984.7,2448.7,1865.8,2478.8,2638.7,2389.2,1661.3
P0ABH7,6425.8,5630.8,6827.5,8045.2,8189.9,6590,9141.5,8264.6,7309.3,7825.7
P37744,3917.7,4862.1,3454.4,4698.5,5314.6,3917.7,4481.2,4223.1,4140,5270.6
P37744,13090,11572,12521,13979,15258,11743,16333,14625,12169,10459
P00904,405.68,267.18,628.14,424.46,747.02,235.39,682.31,620.73,541.09,322.13
P06612,1871.3,1945.9,1754.1,2124.1,2121.6,1735.4,2339.8,1994.8,2037.8,2231
P0A870,145.86,375.18,199.31,329.96,518.89,193.8,283.41,269.33,406.66,536.55
P0A870,2701.2,4208.4,2892.5,4300.3,5276.7,3210.4,4740.9,4069.6,4306.6,2989.7
P23917,1262.1,2335.9,1888.4,2269.8,2966.1,1873.2,2612.9,2279,2336.4,1954
P43329,187.33,263.24,102.48,72.454,390.5,304.57,450.25,342.01,240.88,279.03
P06129,461.9,509.74,318.24,417.95,951.56,451.98,720.86,614.52,168.45,438.62
P0A7A7,2340.8,2095.6,1810.6,2310,2369.2,1996.3,2386.9,2473.3,1900.8,2234.2
P0A7B1,3102.9,3152,3105.8,3108.1,3533,2903.7,3640,2992.1,2718.2,3392.7
P39838,1361.5,1070.4,1338,1319.5,1494.3,1072.6,1429,1554.3,1390.9,1311.9
P21513,890.1,888.35,1032.5,929.95,804.98,817.74,1110.3,898.91,903.17,1046.6
P0A717,6296,6119.8,5561.9,6447.5,7654.8,5749,7013.7,6617.2,5713.2,5504.4
P0A717,753.51,646.35,768.29,874.35,1232.4,726.92,1079.7,898.78,632.68,845.03
P45577,8026.8,8003.2,8158.6,7967.7,8651.7,7361.4,9186.1,8841.4,7845.4,8705.4
P77634,549.15,560.24,449.04,620.13,879.82,474.33,602.16,573.17,645.18,769.44
P03841,2663.8,3294.3,2428.6,3847.7,4918,3180.6,4440.4,4086.6,4297.7,3460.2
P25526,1966.3,2589.4,2202.1,2766,2722.5,1929.8,2735.4,2684.9,2084.1,1923.8
P25526,918.27,1373.9,1102.7,1146.7,1091.9,1670.8,958.33,1042.7,933.31,1104.3
P0A988,4414.2,4415.5,4261.5,5102.2,6159,3937.3,5235.9,4687.6,4499.1,4079.3
P75954,2628,3198.3,2787.2,2994.7,3673.4,2840.2,3286.5,3548.1,3135.2,2967.9
P05458,6625.3,9083.2,5901.7,8709.5,9289.5,7525.8,8572.9,7999.3,7440.5,10112
P07913,1786.7,2100.9,1608.6,2418.1,3064,1582.8,2068.4,2341.4,2198.7,3519.2
P07913,2018.9,1358.5,1908.5,1907.7,2659.9,1405.6,2435.6,2539.8,2115.6,2076.3
P0ABA6,3031.5,2271.6,2981.1,2827.9,3353.2,2749.6,3574.9,3354,2743.3,2215.8
P37051,1335,1377.8,1380.5,1189.5,1753,1320.7,1413.1,1356.1,1173.9,1216.5
P0A7A7,6348.2,7031.2,7397.3,5918.3,9708.3,4961.2,6597.5,7425.2,7549.7,10002
P0A7A7,6162.2,5569.7,7153.1,5148.5,8963.3,4539.6,6198.3,6341.9,6511.6,7859.3
P0C0V0,6507,6042.7,6112.8,6688.8,7675.6,6470.6,7269.8,6914.9,6338.1,5648.8
P0C0V0,9627.5,8210.4,9161.3,9963.2,10972,8771.5,10288,10739,8980.5,7404.7
P11071,544.01,848.46,700.26,1065.5,1007.4,859.61,593.4,840.33,796.74,1183.9
P11071,933.07,823.4,992.3,1020.5,927.4,979.55,1207.6,1112.9,873.68,1023.7
P0A8F8,1023.6,1146.6,1208.2,997.57,1325.8,866.75,1168,1064.1,1134.4,1156.1
P0A8M3,7325.9,5117.8,7151.7,5657.3,6840,5248.8,7635.7,6645.4,5507.4,5210.3
P0A8M3,14522,14018,13777,14733,15366,14231,16361,16422,14416,16056
P23847,7380.6,1678.3,2483.3,2174.2,2952.5,2270.6,2546,5174.1,2023.8,1631.3
P23847,3901.3,3418.4,4251.8,4412,4194.4,3403.7,4632.8,4049.9,3675.7,2915.3
P23847,2201.5,1805.7,2403.3,2448.3,2823.5,2074.8,2792.8,2419.6,2026.8,2016.8
P23847,2975.6,2172,3127.2,3723,3181.6,2612.8,3040.7,3030.6,2721.6,2183.7
P23847,4604.7,3976.4,4489.5,4973.4,6009.1,4189.6,5999.7,5282.9,4403.6,2939.6
P23847,7932.1,5940.2,7232.3,7573,8858.7,6748.2,9124,7674.2,6847.9,5309.2
P23847,1596.3,1912.8,1460.3,1672.6,2240.6,1441.2,1939.8,2251.4,1734,1551.5
P23847,1408.1,1277.2,1508.4,1399.8,1507.3,1247.6,1789.3,1346,1424.5,943.33
P23847,3997.6,1742.3,2777,4386.9,3605.8,2817.3,3316.6,3692.4,2524.9,3143.2
P23847,8305.3,6497.9,7912.7,8126.5,9034.8,7106.5,9578,9127.4,7380.6,6067.3
P23847,820.91,780.37,1123.2,1220.5,1065.6,720.17,1264.5,993.75,780.38,781.43
P23847,5125.3,6666.8,4836.1,6542.4,6897,5349.1,5983.6,6653.3,5757,6332
P23847,1520.5,1624.1,1838.6,1933.9,1990.7,1610.6,1938.3,2264.5,1586.9,1840.1
P23847,5141.9,6285,4767.8,6340.8,7411.7,4663.5,5611.8,5716.4,5598.3,6301.1
P23847,6266.2,7127.4,5019.5,8491.4,11239,7027.2,7579.1,10118,9248.5,7167.1
P23847,8902.8,6717.3,8436.5,8269.1,9473.5,7306.4,9673.6,8526.6,7693.1,5870.9
P23847,9299.5,6812,8453.1,8082.7,10312,7211.7,10174,9437.7,8289.8,5539.4
P23847,2135.5,2831.3,1704.2,3162.7,3363.8,2023.9,2185.6,2111.8,2494.7,4062.8
P23847,8986,15358,6549.9,11077,15467,9660.6,9726.3,11707,11506,19626
P23847,1812.5,2525.7,1777.1,2067.4,2493.2,1930.2,2089.4,2442.2,2207.6,2367.7
P23847,554.59,866.98,591.41,728.92,1146.8,658.2,713.6,711.22,687.35,810.97
P23847,1144.5,1554.3,944.89,1098.9,1208.1,1006,1048.9,1144.2,934.46,1365.9
P23847,1443.5,1783.3,1186.5,1339.8,1729.8,1116.3,1301.5,1598.1,1345.7,1590.3
P23847,1298.2,1385.4,1018.9,1143,1381.9,953.33,1011.1,1333.5,1123.5,1494.7
P23847,6407.1,6828.2,4832.9,6095,8234.6,5917.4,6419,7004.9,6215.5,7585.7
P23847,4527.5,6350.4,4031.6,5507.7,7297.5,5076,5250.3,5509.7,4635.4,6110.5
P23847,1829.5,2438.6,1765,1922.3,2691.3,1943,1975.1,2111.8,2000.6,2242.7
P0A991,10533,14623,12371,14073,15342,12994,13033,13280,14283,16010
P0A991,4205.5,6093.5,4655.1,6177.3,6281,4995.1,4633.6,5190.9,5588,6112.2
P0A991,2921,3418.6,3130.4,3993.6,3477.6,3610.9,3884.9,3655.2,2763.8,2508.4
P27298,902.63,1792.8,1137.8,1795.3,2244,1154.2,1749.8,1617.1,1805.9,1822.8
P0A6J5,11337,13552,12178,14909,15453,13631,13542,15453,14639,17522
P0A6J5,3089.2,2848.8,2711.3,3087.2,3521.1,2793.2,3344.1,3448.1,2512.5,2599.1
P0A9D2,2314.3,2248.9,2241.4,2510.9,3228.8,2395.9,3189.2,2737.2,2370.1,2045.4
P0A9D2,5931.2,5963.1,5982.1,6832.7,7405.3,6455.2,8036,7026.5,6083.2,5382.8
P0A9D2,771.54,809.93,601.91,889.66,930.52,590.11,969.68,829.33,777.03,696.85
P0A9A6,1144.2,1254.6,964.15,1364.5,1700.2,1023.2,1392.7,1329.6,1150.3,709.18
P0A9A6,4089,5143.7,4400.7,5097.8,6809.8,3930.6,5822.3,5624.6,4819.2,3219.4
P0A7H6,952.03,1210.5,1164.4,1022.6,1359.5,1114.9,1226.2,1205.3,1142,907.2
P06149,15839,13029,14084,14465,16939,12829,18154,15133,13985,11654
P06149,2049.5,1880,2070.1,2218.1,2429.7,2282.2,2680.7,2170.7,2054.3,1466.7
P06149,8361,10196,8307.6,10040,12139,9107.7,9693.6,10560,9106.6,13164
P06149,4112.4,5451.1,3799.5,5847.7,5181,4632.1,4011.9,5562.7,4396.3,6304.6
P0AFD6,5838.2,4787.1,5698.1,5859.4,5888.2,6486.9,7763.3,7113,5614.6,5047.1
P0AFD6,1939.5,1590.4,1833,1466.1,2126.8,1483.7,1949.9,1780.5,1671.2,1233.4
P0AFD6,5520.5,8452.8,4951.6,7183.4,9748.6,7216.9,6455.4,7660,7736.3,11458
P0AFD6,8765.4,9446.6,8513.8,9738.3,11934,9611.3,10233,11401,9298.2,11063
Q47146,15669,14615,12817,13354,14444,11049,14733,13002,11883,12095
P60438,6802.9,6304.4,6323.7,7524.2,8133.9,6431.9,6658.7,7197.6,7656.8,7577
P60438,1118,997.08,1011.2,1313,1425.2,1279.7,1308.1,1137,1163.9,1341.3
P60438,1971.4,1314.3,1297.2,1368.3,1679.5,1646.5,1637.5,1827.1,1314.5,1508.1
P60438,733.55,823.67,554.63,691.56,731.29,722.98,712.61,684.72,580.23,816.96
P60438,8268.1,8262.5,8098.8,8221.3,10062,8779.7,8969.2,8281.6,7763.4,8973.8
P60438,17589,18433,18691,20791,23573,20826,19863,21212,19419,21829
P60438,2935.2,3175.3,2784.7,3485,4535.4,3310.8,3939.4,3415.4,3449,3618.8
P60438,4521.5,4142.8,4684.8,4489.7,5616.4,5120.6,4987.5,4931.1,4342.7,4378.2
P60438,13262,10491,14486,12727,13709,12742,15526,12850,11597,8011.8
P60438,52198,38490,51206,48115,54304,50207,59053,50476,47280,31834
P60438,1594.5,1208.4,1824.6,1401.7,1497.3,1447.7,2099.1,1844.3,1477.4,1005.4
P60438,4753.2,3055.1,8227.8,13377,6098.7,6744,9905.4,4388.4,11568,12196
P63224,7116.5,7801.9,6778.2,7879.4,10106,7239.8,8646.4,8298.4,7305.8,6418.7
P63224,4585.5,4645.2,4595,4922.9,5726.6,4353.1,5360.5,5544.8,4751.6,3879.9
P63224,6975,11238,6465.5,9462.9,12142,7944.4,6853.4,8844.6,8496,10342
P0ACD8,2082.1,3189.7,1956.2,2889.8,3035.2,2060.4,2325.6,2790.7,2514,3240
P0A8T7,7970.2,6107.6,7393.9,7869.5,8304.8,8265.8,8636,9485.4,8328.4,7832.8
P0A9M0,470.48,431.57,392.76,501.08,470.06,501.81,435.4,592.46,355.88,555.81
P0A9M0,6518.4,4909.2,7550,6613,7549.3,6839.8,8251.4,7229.1,6965.5,5828
P0A9M0,6722.6,5610.4,6562.4,7387,7863.4,6872.8,8131.6,6934.5,6793.4,5402.8
P0A9M0,8929.8,9311.9,8036.6,9946.4,10938,8775.4,8985.6,9580.9,9375.8,12904
P0AGC3,2454.1,2136.6,2621.4,2754.1,3120.8,2691,2779.3,2868.1,2731.4,2318.1
