Accession,TotInt_126C_Ecoli_12prot_MS2,TotInt_127N_Ecoli_12prot_MS2,TotInt_127C_Ecoli_12prot_MS2,TotInt_128N_Ecoli_12prot_MS2,TotInt_128C_Ecoli_12prot_MS2,TotInt_129N_Ecoli_12prot_MS2,TotInt_129C_Ecoli_12prot_MS2,TotInt_130N_Ecoli_12prot_MS2,TotInt_130C_Ecoli_12prot_MS2,TotInt_131N_Ecoli_12prot_MS2
P23865,4009.8,3421.3,4412.7,3942.6,4787,3942.8,4465.1,4078.3,3883.9,3508.7
P77150,4424.9,4506.7,4466.7,4310.6,6063,2906.2,4653.8,5303.2,4898.4,4361.3
P0A8T7,22986,24221,21588,25245,27093,24017,25112,26468,23861,29351
P0ABP8,14368,15061,12835,17625,16807,14689,16353,16195,14078,14750
P0A7E5,18475,18048,17063,20069,21505,17988,22517,20649,18772,17715
P27278,3085.4,2914.3,3325,3744,3942.7,3137.3,4116.9,3910.2,3629.3,3466.5
P14081,1091,1440.4,1047.7,1281.9,1502.5,1407.2,1715.6,1592.3,1566.4,1200.6
P42593,10482,10059,8532.1,11859,13448,10520,12821,12031,11228,12312
P37648,138.48,471.17,149.54,294.78,411.05,152.85,376.99,325.17,386.47,263.73
P39407,1672.4,1541.8,1792.2,1762.1,1807.3,1761.9,2125.2,2084.5,1877.2,1665.7
P0AEK2,4040.7,3901.2,3918.3,4221.8,4052.4,3607.2,4552.3,4326,3661.5,4304.4
P0A780,10101,13499,11495,12735,15342,12051,14162,13339,13088,12567
P07913,12774,13048,11412,14334,18092,12316,16014,14480,12740,13918
P0ACB2,12198,13546,11972,13194,14788,11273,14729,13953,12037,11579
P64624,845.04,1163.2,970.78,1244.8,1127.6,976.43,1208.5,833.27,956.94,920.73
P0A9W3,13959,12814,13916,14496,14612,13752,15502,14672,12770,12764
P09424,17966,19145,17847,19735,21402,18909,20243,20236,18326,17923
P0ADR8,4636.6,4227.1,4354.4,4658.5,5147.9,4933.9,4898.3,5343,4361.5,3781.4
P0A8N5,30279,30599,30298,33451,34780,30098,35676,34318,30682,30616
P0A8N5,3486.2,3867.3,3915.5,3900.1,4201,3657.6,4212.6,3759.1,3616.8,3772.1
P31663,24170,24815,22456,26574,24531,23102,27774,28038,21898,22723
P77213,4093.7,3943.2,3011.2,3675.3,4897.9,3016,4037.4,4271.1,3729.5,3904.1
P23827,11975,16079,12279,13898,16455,13213,13739,14154,13352,11310
P33602,7343,6046.4,7327,6696.4,7964.4,5609.7,7024,7049.2,6569.5,7144.4
P18196,7536.2,8836.7,7082.4,9628,10902,7725.7,10325,9520.7,9030.6,8045
P75867,458.16,796.08,576.6,606.71,765.9,704.07,449.18,666.8,640.34,604.27
P69441,19058,23831,18494,20402,24723,18909,23237,22685,20652,18326
P0ABB0,2104.7,1372.2,2633.2,1243.8,2405.5,1194.2,1991.1,2074.4,1838.2,2144
P08395,5670.3,5524.1,5654.7,6136.3,6432.6,5437.9,6136.8,6416.4,5432.4,6345.4
P64483,3103.7,3573.6,2332.5,3046.2,3724.1,2944.4,3314.7,3862.1,3064.8,2900.8
P0ACJ8,9966.7,11074,10397,9891.7,12518,10106,12965,13859,10996,9642.6
P0A853,4572.1,3852.6,4944.1,5476.7,5556.6,4774.6,5664.7,5863.3,4059.6,4750
P76223,961.4,1147.2,919.56,1161.9,1550.9,998.96,1131.9,1137.9,973.12,990.3
P77569,475.96,725.6,623.54,934.06,769.94,655.1,755.88,814.98,697.29,734.63
P22523,1086.9,820.8,884.75,925.23,1036.9,1035.3,947.67,892.75,898.94,818.56
P0A9S3,3774.3,4130.9,3875.2,4729.4,5493.3,3787.2,5384.2,4403.5,4336.4,4322.7
P0AFF2,604.82,707.97,620.14,900.92,670.08,583.66,545.73,811.62,662.72,702.72
P25740,1765.8,1535.8,1418.3,1699.3,1901.1,1701.1,1888.9,2121.9,1776.7,1905
P0ABA6,10009,8985.3,10031,10366,10010,8722.1,11833,10370,9974.5,10689
P23857,6959.3,10022,6188,7856.8,10192,7405.7,7549.4,7835.5,7502.8,6416.4
P0A6M8,14960,14675,13626,16590,17647,15032,18577,18017,15409,15732
P0A9W3,49223,47674,44585,52106,52789,47452,53835,54106,46546,50718
P0ADA3,5708.6,8091.8,6259.5,7706.1,9380.4,7673.9,7906.2,7889.8,8409.3,9708
P42604,1257,1199.1,1166,1554.2,1907.5,917.19,1490.5,1627.5,1277.6,1259.9
P0AFH0,501.07,443.53,445.08,535.69,641.24,639.64,442.39,660.47,538.94,514.57
P39099,2447,3434,2185.9,2854.3,3231.9,3056.1,2980.6,3082.2,2807.2,2694.4
P75828,836.31,872.43,772.02,907.32,1010.2,992.41,950.39,823.89,873.79,757.39
P00887,8902.6,8416.3,8631.5,9527.1,10108,8748.7,9642.5,9309.5,8599,8589.4
P37647,503.87,679.36,651.16,756.59,1058.8,796.86,1084.7,1010.5,737.31,479.21
P07024,6919.3,7458.9,6578.3,7163.8,8797.4,6398.6,7985,7873.7,7571.8,6494.5
P31808,5235.3,5663,4779,5745.2,6805.1,5077.1,6321.8,6526.7,5506.7,5173.6
P0AFC7,4149.8,5112.3,4636.2,4914.6,5603.6,4844.9,5121.9,5073.5,4792,5269.4
P0AC38,27251,31927,26236,32187,39183,24862,36570,34688,31161,27275
P0A7Z4,2958.8,4597.7,3234.1,4002.1,5369.1,3729.5,4450.7,3788.4,4230.3,3489
P0A855,439.49,534.66,474.78,564.87,447.15,656.34,588.8,514.66,596.17,415.48
P0AC38,1975,1938.4,1827.4,2345,2518.5,1489.8,2269.6,2151.2,1830.6,1976.2
P0A715,9088.5,10055,9533.2,10683,12151,8594.2,11757,11390,9895.9,10279
P09831,3247.2,3367.5,3919.1,3633.2,3832.4,395.91,4123.3,3467,3480.5,3411.2
P23830,123.81,189.76,124.86,206.78,436.53,211.33,216.57,100.55,196.66,200.43
P68567,581.91,711.43,756.88,880.72,869.58,829.93,787.77,767.91,571.63,795.02
P43329,1406.3,1106.9,1297.5,1311.5,1069.7,1278,1359,1424.5,1274.1,1062.9
P0AE18,436.56,338.06,642.98,517.02,670.56,526.32,532.83,473.75,765.74,384.06
P29013,1435.7,1581.2,1392.1,1826.2,2009.3,1649.1,1566.4,1647.5,1611.4,1859.6
P60720,179.83,201.86,81.003,524.22,370.35,312.78,397.99,310.13,378.04,119.96
P0AES6,5648.5,5624.4,6256.5,6056,6345.1,5788.5,6864.2,6492.1,5362.3,5994.6
P00895,1770.8,1796.8,1240.7,1712.7,1955.3,1743.3,1994.8,1925.7,1547.1,1212.2
Q46856,961.9,1373.9,1858.7,1892.1,1873.5,1377.1,1363,1568,1160.3,1243.6
P11349,3989.3,4303,4214.2,5003,4692.5,4226.6,4855.7,4658.7,4292.1,5201.4
P0A9Z1,5781.5,6735.1,5122.6,6561,8324.8,5220.5,7044.6,6643.7,6295.4,5987.2
P09551,3033.2,4586.9,3298.9,3396.8,4935.7,3549.4,3909.9,4176.9,4203.5,3164.9
P09551,527.29,1015.1,717.22,530.33,1170.2,647.7,874.95,652.33,768.15,650.67
P0AEM9,2970.1,4165.1,3485.4,3334.3,4493.6,3567,4097.4,3843.4,3588.7,2960.2
P12008,1072.4,981.42,840.74,1255.5,1413.4,850.34,1049.8,1279,1282.6,909.9
P76128,11718,12163,12441,14429,14841,12731,14392,15058,12951,13430
P78055,511.9,713.68,754.29,708.04,977.36,780.91,905.5,748.9,601.66,771.55
P0AGC3,3476.7,3423.8,3579.4,3925.2,4078.3,3369,4271.6,3813.6,3699.9,3739.3
P77689,892.16,767.03,587.12,852.37,859.77,757.72,908.81,972.11,817.74,771.26
P0A7C2,1915.5,2357.6,1778.6,2899.9,2673.8,2328.8,2504.7,2287.8,2162.7,2584.1
P0A7C2,5698.9,6594.6,6083,5826,6941.2,5411.4,6794.9,6559.1,6450.3,5342.6
P77718,12064,13486,10402,13964,14741,11931,12630,12957,11750,16686
P00959,4898.1,5348.5,4968.5,5846.1,5864,5230.7,5967.5,6552.9,4915.6,5473.3
P13036,4699.5,3807,4372.4,4401.3,4970.6,3940.5,5189,5076.9,4203.6,3134.4
P0ABB8,4313.3,4030.3,3503.7,4227.7,4391.8,4753.4,4525,4595.4,4212,4162.2
P0A8H6,7573.1,10616,6810,10047,9726.5,9221.8,8927.8,9928.1,8749.8,12055
P0AG07,2428.8,3844.4,2637.4,3496,4851.2,3362.1,3756.6,4140.7,3879.5,3006.5
P09546,518.9,790.33,291.54,587.07,1022.7,459.2,615.49,599.04,627.07,842.92
P36683,12573,11444,14057,11443,16919,9416.3,14098,14296,12171,12250
P28903,5532.1,4970,5022.1,5848.1,6252.1,5864.9,6615.5,5996.2,5297.6,6289.4
P0A6Z3,1289.8,1272.3,1512.8,1408.7,2099.1,1333,1870.6,1560.4,1552.1,968.9
P0A8R7,1627,1699,1581.1,1855.6,1633.7,1809.3,2079.5,1772.6,1457.8,1386.6
P21499,201.78,290.69,477.89,464.21,393.63,167.67,285.13,321.76,194.01,467.87
P0A698,4434.7,3367.4,3691.8,4146.3,4114.8,3236.4,4244.6,4372.6,3909,3600.9
P37765,7407.6,6726.5,8722,7241.8,10624,6710.4,9622.8,8895.6,7639.3,8809
P60390,139,105.85,195.57,175.96,237.44,128.67,200.71,152.29,229.99,154.62
P0A9D8,16278,21318,14697,18935,22222,14269,20850,19948,16828,16483
P30860,701.48,721.55,653.27,779.76,682.89,493.65,663.19,618.76,796.76,717.48
P30859,8030.1,12842,8401.8,10466,13841,9147.1,11275,10855,10600,9584.9
P37751,2358.8,2222.2,2696.9,2332.2,3045.5,2281.5,2944.9,2551.8,2351.4,2318.6
P0AC53,12663,11965,13497,13648,14176,11377,14633,14405,11611,12059
P25516,1816.8,1857.9,2123.4,2421.3,2142.6,2036.2,2519.6,2229.5,2074.8,2011
P30958,11752,11641,12211,13837,13559,12246,14596,13246,12098,12528
P76143,1040.2,799.48,1051.8,1017,1503.6,840.94,1472.7,1182.2,1016.5,987.42
P0AGC3,1752.2,1892.4,1800.7,2710.6,1810.2,1845.7,2037,2095.2,2051.3,2609.1
P0A705,39143,37721,40480,44296,41000,39507,42188,42599,36533,39864
P0A705,1995.1,2453.9,2730.8,2822.8,3213.8,2768.1,3237.9,2774,2590.2,2848.5
P0AGG0,1456.3,2287.5,1491.4,1820.7,2596.5,1580.8,2356.6,2057.2,1998.5,1844.2
P38038,2967,4277.9,2854.5,3154.9,4193.6,2925.6,3966.8,3760.3,3298.8,3008.3
P0ADV5,1386.1,1211.9,1090.8,1388.3,1527.2,1214.7,1301.8,1263.4,1163.5,1042.2
P60785,12129,12730,12439,13748,14178,12891,13461,13142,12375,13208
P0A812,553.01,554.76,565.71,721.67,883.61,507.99,1050.9,633.41,721.2,643.67
P21156,4149,4414.6,4789.8,4757.4,4400.4,4375.5,4901.4,4959.3,4236.3,4007.1
P00962,7506.5,9191.1,7144.6,9176.9,10532,7228.4,8126.7,8852.5,8438.5,10728
P25519,7693.5,6651.8,6831.4,7786.8,8587.7,6802.2,8438.4,7966.9,7309.2,6455.2
P39353,732.76,729.91,766.63,946.18,1114.5,796.09,828.57,896.94,888.17,703.41
P63284,43042,61666,41602,55393,71485,47174,47827,54306,53409,74213
P0AE48,1883.8,2799.8,2232.8,2723.6,2798.1,2815.6,2803.6,2644.9,2172.9,2485.2
P23827,3361.8,4068.8,3392.3,3841.7,4672,3372.3,3996.6,3863.5,4069,3226.7
P0ACZ8,5392.7,5459.3,5144.5,5794.3,6106.5,5064.9,6978.6,6207.3,5609.7,5753.8
P0A7F3,6585.3,8367,6539.2,7481.7,8983,7279.8,8452.9,8552.9,7653.9,7619
P24555,317.21,315.8,135.57,328.71,579.03,454.65,443.86,363.73,327.98,406.09
P43329,939.55,1025.2,896.6,1145.1,1255,1163.8,1353.8,1282.7,1345.1,1536.7
P0AFF6,5648.7,6649,5939.3,7276.1,7458.3,5667,7189.4,6887.3,6436.3,6505.5
P69776,15884,14567,14484,14395,13272,15004,17139,17134,16345,16155
P21362,1564.8,1771.7,1394.6,1636.6,2080.8,1425.8,1823.4,1982.3,1772.5,1789.8
P0A8E1,13586,15434,12829,16174,17969,14753,16717,16096,13585,13369
P0AFI2,7195.4,6515.9,6793.9,7621.1,7978.3,5320.2,7075.2,6833.7,7002.7,6984.4
P0ABD5,6422.2,6299.7,5615.1,6439.8,7219.4,5740.1,6869.1,6938.9,5642.2,6198.7
P76461,18133,15409,18597,16170,22500,12327,18817,18319,16782,18248
P25516,718.39,911.37,745.24,986.14,789.7,825.92,1177.4,990,1000.7,927.48
P37626,4997,4873.8,5263.2,5821.4,5252.5,4855.9,6569.5,5827.2,5200.7,5521.5
P23839,2573.3,2312.1,2287.7,3090.3,3577.5,2444.1,2836,2992.6,2765.9,2347.9
P33602,10747,9392.4,10276,11590,11793,10597,13079,12280,11014,11147
P76537,2704,2971.7,2773.6,2725.9,2954.2,2699.4,3289.6,3413.7,2850,2919.9
P77748,3549.2,2942.3,3233.7,3440.4,3526.2,3288,3795.8,3584.1,3324.6,3431.2
P62620,3411.8,2816,3061.5,3699.1,3608.8,3279.8,3734.5,4188.5,3660.2,3147.7
P27550,8705.1,7870.6,7576.5,10024,9880.5,7824.7,9126.6,9325.2,8096.9,8508.4
P23882,613.89,787.22,567.74,797.57,740.71,671.64,776.44,737.88,496.94,571.54
P0A9C0,3267.1,3082.3,3561.6,3681.9,3974.4,3414.2,3810.2,3809.8,3722.4,3226.6
P0A9C0,1887.8,2144,2003.8,2515.8,2628.8,2240.2,2631.3,2932.8,2190.1,2784.6
P69924,19527,24723,19339,22970,28551,19053,24226,24504,21128,19339
P0A805,19398,24155,18557,22683,24580,22175,23259,23755,22440,19771
P0A805,1623.3,2200.5,1890.6,1924.6,2390.7,2043.9,2115.2,2265.9,2090.7,1666.1
P77718,3596.9,3192.2,3154.9,3739.3,3881,3011.3,3325.2,3328.1,2943.8,3188.4
P77718,9495.7,8555,9616.8,10388,10491,9458.2,11672,11026,9339.6,9475.1
P11349,303.71,384.08,371.83,302.7,521.76,405.87,547.91,439.77,528.11,363.47
P17169,7604.7,7061.2,6562.7,7901.8,9121.2,7530.4,8102.6,8072.8,7639.3,6926.9
P36680,9021.2,9760.5,8850.8,10022,10815,10091,11478,10751,10257,10872
P21165,5125.3,6027.8,4497.9,5651,7361.6,4941.1,5393.3,5957.3,5403.8,5346.9
P0AA39,1287.6,1322.4,1145.9,1622.8,1700.6,1654.7,1260.8,1423.1,1516,1888.9
P25522,489.42,574.39,411.11,511.37,551.86,433.05,549.17,461.13,446.65,216.9
P0A6B7,13846,12595,13983,16182,16631,11297,15670,15360,12737,12804
P31473,1398.4,1140.5,1448.2,1746.7,1766.7,1918.2,2147,1426.2,1576.3,1895
P37626,697.86,577.7,561.4,744.34,635.22,689.65,886.14,854.14,676.34,806.04
P21177,10586,10173,10625,12632,14608,10979,14194,13465,12289,15848
P24224,2751.3,2861.6,2702.7,3059.9,3609.5,3028.8,3292.6,3350.3,2756.4,3287.7
P00957,2035.4,2153.7,2194.9,2206.4,2593,1552.8,2178.7,2604.1,2454.2,2143.6
P0AB03,3032.8,2871.7,2547.6,2942.7,2949.9,2791.9,3120.8,3240.6,2513.5,2929.2
P0AF54,6892.3,7003,7240.8,8208.3,8103.2,7558.8,8244.1,8137.8,8060.7,7788.3
P21165,4533,4321.1,4127.3,4992.7,5621,4166.3,5145.4,5034.7,4266.9,3171.7
P04805,14929,14655,14379,17132,17966,14873,16114,16633,15252,14667
P23538,16615,15530,15398,17828,16821,14255,17974,17123,14226,14213
P0A9H1,2106.7,2372.2,2032.1,2566.7,2939.6,2203.3,2427.8,2483.2,2365.5,2414.6
P0A6P9,26152,30582,27072,29095,33325,28412,31416,31544,29103,29114
P0AC38,18759,20630,16850,19519,22970,17685,22100,21928,20036,16552
P07109,879.29,1007.5,1143.4,1163.9,982.84,1188.9,1488.2,1417,855.62,1412
P0AFL6,1319.2,1333.7,1459.4,1599.7,1576.6,1439.3,1563,1413.9,1651.9,1647
P0AGG2,1563.7,1819.7,1465.2,1844.8,2226,1476.6,2025.5,1947.1,1654.3,1304.5
P05055,1007.9,1288.2,1230.5,1390.1,1662.2,1420.3,1603,1277.6,1577.4,1409.3
P0AAH0,2496.4,2910.2,2751.3,3106.7,3341.1,2883.4,3363.1,3240.3,2758.6,2703.8
P0A7D4,310.96,262.47,338.57,405.2,446.42,435.16,445.62,416.85,372.44,317.77
P77293,1917.1,1731.4,2009.7,2322.2,2020.7,2127.6,2809.2,2419.1,2163,2406
P0ACB4,671.88,612.12,519,798.66,743.38,465.28,604.66,778.77,573.06,663.61
P13035,7813.1,7450.4,7705,9029.9,9128.4,7841.1,9105.7,8729.7,8370.3,8739.1
P0A9M0,10020,8501.3,9054.3,11034,11597,10729,12068,11600,10061,9846.6
P0A8M3,2519,1920.9,2239.1,2598.9,2667.7,2370.5,2917.9,2779.8,2721.6,2275.7
P09832,1054.9,950.31,1091.5,1411.4,1436.2,1262.7,1334.2,1256.8,1123.3,989.84
P27306,27650,24010,24806,28195,30410,23353,29603,28591,25484,20054
P31057,1275.8,2057.4,1005.6,2057,2647.5,1493.6,1690.5,2085.8,1628.7,1688.7
P07395,4247.2,4507.4,3613.9,4824.8,5494.6,3999,4684,5204.9,4193.3,4112
P0A761,591.37,1124.3,681.49,808.41,1360.4,848.03,1045.3,962.46,1103.6,905.76
P0A9A6,82.87,59.899,142.94,150.79,591.73,157.95,164.29,162.29,181.61,101.13
P23843,10087,9616.3,8784.9,10637,11403,9544.2,11376,11656,10289,9763.9
P0AE52,9163.8,12552,9098.3,9646,13990,3645.7,11766,10582,10777,8363.3
P75691,762.08,677.26,968.63,646.99,810.11,434.02,737.69,538.91,682.66,587.28
P0AF93,2160.7,3500.4,2265.5,2972.3,3107,2683.6,2815.2,2501.8,2266.2,2727.4
P30871,3240.1,3046,3456.8,3867.1,3702.1,4190.9,4286.7,4119,3319.3,3619
P36683,15475,14872,15884,16198,17571,14553,17363,16337,14542,14357
P0A9M0,7995.7,6717.6,6366.4,8546.1,9334.2,8379.4,9290.9,9252.1,8585.2,9416.1
P39838,301.44,416.06,277.28,382.26,372.17,470.06,398.36,320.26,179.02,393.1
P11349,3586.7,4103.8,4184.8,3809.8,4585.7,3853.4,4708.2,4329.5,4179.3,4522.6
P0ACY3,1740.1,1559.8,1657,2100,1892.3,1705.5,1761.1,1765,1674.1,1676
P23003,2183.2,2746.9,2374.9,2599.9,2685.6,1974.8,2385.2,2494.1,2154.7,2302.1
P11454,1634.9,1493.3,1590.3,1880,2020.5,1487.5,1698.3,1916.7,1538.4,1650.3
P0AC81,5281.7,5995.6,5270.9,6318.1,6981.8,6174.3,6500.4,5935.6,6384.5,5910.8
P0AC81,3546.1,3809.1,4114.5,3906.9,4911.4,3771.9,4634.5,4504.9,4248.4,3524.6
P0A9N4,10500,11735,9137.8,11675,13042,10167,11177,11946,10291,10180
P0A6Y8,2098.1,2599.7,2285.3,2434.7,3269.9,2232.5,2917.3,2557.8,2389.3,2404.6
P0AD61,1898.6,2140.4,1884.2,1837.7,2594.1,2033.8,2606.2,2404,1993.2,2408.7
P0A7F3,175.98,338.22,196.07,241.71,517.53,399.26,422.68,208.02,192.9,151.92
P76422,900.93,1168.4,838.74,861.8,1054,671.65,1006.5,1037.3,1043.4,807.84
P23538,11941,14871,9453,14733,18427,11287,12643,14695,13302,16837
P21513,580.96,770.29,782.55,760.16,889.18,754.77,868.41,851.74,711.09,665.37
P29012,2983.3,2958.4,2844.6,3143.6,3483.7,3027.4,3394.7,3287.5,3188.8,2775.4
P0A7V8,11368,10647,12881,18981,13085,14768,18099,13125,17235,15664
P69874,13033,13770,11882,14767,15874,12817,15061,14520,12542,13025
P0AGI8,7190.3,7838.8,6448.9,8611,9644.7,7430.7,9044.6,8800.4,7735.4,9321.6
P0ACL2,561.68,959.94,711.38,802.39,1250.5,792.29,1067.1,766.63,758.8,932.73
P09831,443.89,683.89,475.88,609.7,680.53,615.74,652.6,571.46,530.03,692.36
P0A8T1,4059.8,5426.2,4145.2,5825,5558.8,4444.5,5056,5362.2,5344.9,5277.8
P0ACB0,1871.4,1974.3,1859,1696.4,2401.9,1214.3,2436.7,2029.8,2068,2153.2
P0ACB0,678.13,1107.7,972.59,1020.5,1327.9,807.84,1207,1142.8,1023.4,958.71
P0AFG3,30932,28690,27916,37774,32942,31672,36299,35604,31159,35717
P17169,60962,68192,56301,68827,82151,59146,65772,67117,62543,69804
P17169,869.54,896.93,914.59,892.33,1153.5,772.38,977.78,1102.2,927.73,619.49
P13009,796.4,639.9,748.49,603,1173.1,753.27,875.3,1009,801.7,702.99
P0AB46,2617.5,3349.2,2210.1,2724.1,3797,2445.8,3062.1,3350.7,2455.3,2301
P39377,5059.9,5719.2,4925.5,5411.9,6905.2,4934.4,6345.4,5968.3,5939.7,4138.9
P76235,555.14,465.31,703.36,706.26,626.94,488.27,729.69,771.99,574.48,586.7
P0A9J0,5678.9,6205.5,5370.8,7168.8,5520.1,6671.8,7077.6,5980.8,5058.4,5151.9
P00887,7548.2,7726.7,7096.7,7805.2,9015.2,6967.9,7786.3,7682.6,7249.2,7313.5
P00956,1302.7,1647,1114.3,1247.7,1735.2,1170.7,1161.2,1467.5,1279.9,1650.3
P0A8V2,1794.5,1619.9,1869.7,1556.9,2034.6,1546,1970.1,2181.2,1812.9,1957.5
P60716,7457.1,6699.2,7000,8466.5,9022.5,7244,8612.1,8484.1,7050.5,7398.4
P37330,8073.9,8397.6,8222,9681.1,11726,8476.4,10424,9921.2,9604.4,9824.2
P0A7B1,1156.9,1109.6,1248.8,1247.3,1409.2,1062.4,1269.3,1054.9,935.4,1094.3
P0AC33,9479.2,8742,8102.4,10675,10841,8202.3,10602,11039,8577.9,9619.9
P0AFF6,7215.3,9266.5,7108.4,9248.3,10698,8869.4,9788.8,10176,9617.6,8253.8
P0AEE5,6896.7,12002,7993.2,9142,15058,9351.4,10163,10495,10877,8965.9
Q46845,4496.3,4389.1,4373.3,5596.9,5630.8,5197,5489.2,5673.2,5299.6,5334.2
P33599,2036.5,1685.5,1848.4,2149.2,2571.3,1991.4,2747.9,1935.3,2108.4,1723.2
P0A9J8,1861.5,2224.9,1959.4,2365.9,2686.5,2270.6,2318.5,2308.5,2262,2287.2
P19926,2242,2800.7,1758.6,2113.5,2886.3,2112.8,2732.8,2639.6,2311.3,1724.8
P0ABD5,2093.5,1997.5,2404.6,2855.6,2851.6,2443.4,3057.9,2998.2,2784.5,2659.2
P09832,5114.1,4887.9,4205.8,5623.5,5646.7,4696.7,6179.8,6175.8,5340.6,4829.8
P09980,2283.8,2385.4,2271.8,2377.3,2880.6,2218.6,2780.7,2391.4,2352.9,2854.5
P39173,3852.4,4740.1,4907.3,5804.7,6714.3,5152.2,5439.2,5706.1,5119.3,4997
P0A6I9,1879.1,2622.2,1669.8,2049.3,3611.9,2655.4,2906,2834.9,2583.2,1803
P0AEA8,8359.9,8114.9,7858.4,9388.9,9588.6,8147.1,10012,9420.9,8684.9,8605.5
P0ABU5,11496,19214,11892,15342,21788,13460,16777,16870,15975,12667
P37749,1865.6,1696.1,2603.1,1833.5,2672.5,1282.7,2018.2,2644.7,2088.2,2148.5
P0AFF6,124.35,232.52,325.07,187.45,223.8,0,132.8,195.49,356.91,112.77
P0ADE6,11024,13040,10830,12280,17161,11386,15445,13500,12394,8377.9
P0ABK5,8374.5,7405,9037.2,7879.5,10874,6363.1,9322.7,10062,7746.2,8279
P07395,5946.1,6067.8,5727.1,6585.7,6589.6,5347,5985.8,6669.5,5886.7,4919.8
P77488,1151.5,1306.1,1208.6,1462.1,1322.3,1268.4,1132.8,1179.1,981.9,1202.4
P42596,10035,6777.4,7019.8,8482.7,6790.3,7272.2,7088.8,8735.3,6078.9,7775.2
P06988,2246.8,2763.3,2065.1,2537.4,2730.1,2456.6,2820.4,2709.2,3058.6,2167
P0A8T7,4427.4,3874.3,4509.7,3607.4,5255.5,5598,6224.1,5302.8,4867.9,4716.7
P0ADY3,7937.4,7449.8,8089.7,7964.5,8602.4,8208.5,9070.1,8654.8,7569.9,7996.6
P15028,6845.2,7667.2,7433,7956.2,8373.9,932.16,8633.4,7682.5,7705.7,8801.3
P0A6I0,2588.5,3050.8,2435.3,2906.7,3137,2075.4,2908.6,2871.1,3049.6,2570
P27829,598.33,795.68,626.95,662.53,960.14,570.23,802.02,600.41,738.1,685.26
P0A836,2119.5,3545.3,2154.3,3195.2,4077.5,2179.7,3311.3,4059.4,3476.5,4273
P15254,4941.5,5351.5,4277.2,6188.9,6643,4885.2,6195,5809.3,5186,4821
P75823,535.1,633.6,567.93,668.55,896.38,605.83,923.63,700.03,817.11,724.33
P21888,2628.6,2714.6,2268.5,2865,2932.6,2505.5,2725.5,2842.8,2594.4,2814.1
P0A6M4,4219.4,5748.9,3594.1,5088.9,6748.5,4397,5914.8,5083,5772.1,3634.7
P0A7W1,1611.7,1385.1,2000.4,1933.1,1763.3,1386.2,2166.8,1893.3,2033.8,1894.8
P04693,3121.2,3744.2,2672.8,3592,4147.8,2801.2,3902.8,3673.3,2966.9,2397.3
P27298,12771,16065,12948,13200,16873,12538,15470,14584,14832,13371
P0AGC3,768.6,657.71,817.18,1017.4,967.7,886.71,788.21,997.44,794.25,1116.3
P60438,6737.3,6629.4,6661.4,7226.8,7616.4,7073.8,7657.3,7509.8,7257.6,6997.9
P0AC55,3308.6,3002.5,2288.6,3231,3602.4,2927.6,3586.8,3090.3,2984.9,2711.8
P61175,84892,91481,85166,94211,101680,89862,93974,95394,90149,106940
P0A9Z1,6214.6,8540,6084.9,8291.3,10015,7529.2,8587.8,9220.6,8114.4,7387.8
P0C0T5,3829.7,3468.5,3957.2,4143.9,4827.9,3769.9,4521.5,4328.4,3816.5,4012.3
P0AE22,3843.6,5630.1,4138.7,4334.2,6094.1,4341.8,4770.8,4929.1,4685,4318.8
P23830,823.09,1911.7,824.28,1117.9,1005.2,675.71,1333.8,2654,954.1,982.89
P31120,15070,12318,16832,12152,18535,10993,14311,15692,14155,15806
P64503,595.66,739.06,938.28,913.91,1280.2,673.02,885.11,936.71,976.94,758.17
P23538,3524.1,3380.9,2792,3525.8,2113.4,3002.3,3948.4,4063.2,3380.2,3247.8
P0A836,22874,24834,19719,25513,28010,21564,26079,25548,22399,22216
P0A9D4,976.82,648.4,899.82,940.23,896,833.59,893.51,1025.5,652.19,961.28
P0ABK5,39804,40545,37674,44913,48750,36575,45938,43580,40880,46168
P0ABK5,4144.8,3375.3,3657,4093,5060.5,3661,4819.4,4616.4,4185.5,3139
P27550,1012.6,837.71,879.08,1017.5,1190.7,693.65,980.37,1038,880.65,954.02
P0A7I4,8404.3,8988,8279.9,9610,10032,8056.2,10386,9438.8,8760.6,9111
P0ACN7,758.12,572.53,722.11,466.63,830.38,658.56,680.18,622.61,821.47,878.96
P0ADY1,3418.5,3570.3,3311.7,3684.4,3880.3,3473.2,4350.4,3909.4,3472.7,3776.5
P04968,679.77,728.31,636.83,697.33,813.58,759.68,897.19,1045,881.77,975.35
Q46845,8984.6,8484.4,8844.9,9751.8,10184,8542,11090,9939.7,9084.4,8968.3
P75694,9120.6,12465,8537.4,11041,13832,9174,9746.4,10728,10276,10038
P75694,1419.9,2033.7,1402.6,1705.6,2539.4,2247.1,1944.9,2145.8,2527.1,2821.8
P0AFG8,4979.6,5200.6,4788.6,5316.6,5885.7,4607.6,5527.8,5519.5,5090.6,4931.5
P0AGC3,4730.6,4309.6,4729.4,5213.5,5088,4981,5309.8,5198,5020,4734.8
P0A6P1,1420.7,2037.3,1294.2,1799.5,2077.7,1367.1,1973.1,1610.6,1852.7,1595.2
P0A9C9,10069,11140,9451,11928,11929,9600.7,11917,11554,10181,9502.3
