Accession,TotInt_126C_Ecoli_12prot_MS3,TotInt_127N_Ecoli_12prot_MS3,TotInt_127C_Ecoli_12prot_MS3,TotInt_128N_Ecoli_12prot_MS3,TotInt_128C_Ecoli_12prot_MS3,TotInt_129N_Ecoli_12prot_MS3,TotInt_129C_Ecoli_12prot_MS3,TotInt_130N_Ecoli_12prot_MS3,TotInt_130C_Ecoli_12prot_MS3,TotInt_131N_Ecoli_12prot_MS3
P0ACA1,18551,24074,16808,22784,28950,19496,24943,24900,22451,19638
P0ACA3,44418,62280,43717,57632,79907,44882,63482,63367,56088,47810
P0ACA7,73135,87316,70147,82512,97185,70422,90910,88235,78820,71583
P0ACB0,19625,24462,21347,21287,28399,18414,25134,24951,24097,21581
P0ACB2,165750,182920,155260,188850,214940,163020,198070,200720,173290,179190
P0ACB4,12287,9373.6,10666,12015,13048,10760,12504,12830,11091,10662
P0ACB7,44069,40366,39001,46082,46467,41634,48707,47392,40694,43453
P0ACC3,29007,36055,30098,33365,39431,34494,34569,35591,34533,29966
P0ACC7,203110,199730,195520,223410,236020,172980,238420,229950,213170,223480
P0ACD4,55216,72105,54091,60554,76958,59011,64082,65151,59897,53935
P0ACD8,53858,54070,49669,60354,64464,49845,61615,60984,54177,55198
P0ACE0,28673,28229,23713,32205,35121,25996,31810,30226,26271,26940
P0ACE7,57569,70846,46817,68173,81363,65269,71754,72662,65047,66586
P0ACF0,83373,104180,89221,106070,120150,100870,114620,112210,112690,94946
P0ACF4,85660,102440,87482,102390,114390,98211,112090,107100,103090,95516
P0ACF8,462640,513740,514140,537600,589200,504210,575990,539190,515740,447910
P0ACG1,8373.1,8783.7,9575.8,9322.9,11093,9270.3,10270,10974,10215,11067
P0ACG8,2358.7,1913.6,2333,2535.3,2582.6,2399.4,2659.9,2731.5,2150.8,2237.3
P0ACH8,2031.8,1958.4,2432.4,2364.3,2985.3,1908.9,2629.5,2419.3,2423.2,2460.6
P0ACI0,72841,64859,72330,75657,81440,70317,75599,73635,71058,75759
P0ACI3,12435,13695,12883,16037,15709,13470,15868,14987,14213,16552
P0ACJ0,65317,70310,63063,76082,84724,69369,80552,78918,73534,75480
P0ACJ8,151490,147730,163570,141580,186430,132750,180080,185320,153760,131870
P0ACK2,5112,9869.2,5130,9994.7,10519,6067.5,8033.9,7326.7,7509.6,7968.7
P0ACK5,18345,18376,19094,19842,23701,19123,21999,21890,20601,19899
P0ACK8,5816.6,4706,5246.2,6445.1,6192.6,4429.2,5742.2,5647.4,4944,5824.2
P0ACL2,4352.3,6576.8,4860.3,6071.8,7381.2,4988.1,6055.4,5974.5,5376,5208.9
P0ACL5,5022.7,6526,5077.7,6812.1,7665.3,6333,6611.4,6583.6,5844.5,7703.3
P0ACL9,4175.7,3828.4,4307.6,4731.2,5263.8,4547.2,4954.4,4929.5,4363.8,4497
P0ACM2,11543,10732,11175,12231,14082,11519,13981,13794,12196,11262
P0ACM5,16486,15920,15115,17195,19469,13592,18419,18269,16241,16209
P0ACM9,2899.9,3393.6,3478.8,3533,4174.9,3906.8,4588.6,4296.9,4086.9,3580.3
P0ACN4,76314,78008,75900,82930,92888,79456,90512,88474,80927,83547
P0ACN7,48868,51124,49098,56567,61724,53516,56975,55157,53039,60947
P0ACP1,46377,43975,48250,51529,54572,45060,54181,51299,48887,53133
P0ACP5,11842,11682,11084,13023,13086,12417,14118,12566,12574,12617
P0ACP7,70835,71367,72279,72760,85658,72660,80204,81650,72559,77331
P0ACQ4,58650,61275,58414,66920,73488,58305,68650,67734,60392,59090
P0ACR4,12621,11704,11986,14464,14669,13250,13552,13910,12004,13416
P0ACR9,27993,34763,26945,32495,37899,30528,33894,35302,32183,28621
P0ACS2,4461,4935.4,4744.3,6510.6,5414.5,5716.4,5445.8,5589.5,4795.6,6259.6
P0ACS7,16106,17673,17057,18637,21006,18113,20460,21121,18260,18959
P0ACS9,3402.3,3610.6,3620,6604.8,4616,5122.4,5478.8,5438.8,3586.5,5437
P0ACT6,675.76,773.77,513.72,1034.6,1218.4,887.29,801,821.82,843.34,866.96
P0ACU0,2458.3,2758.4,2458.7,2640.3,3453.2,2154.2,2895.9,3470.7,2400.5,2391.5
P0ACU2,1698.5,1947.9,1897.9,1957.8,2047.3,1840.3,2511.8,2074.1,2155.1,2702.9
P0ACU5,13201,11843,13629,12896,15708,12040,15221,14071,12561,11346
P0ACU7,24569,32825,23326,28495,38138,28508,33305,32276,31955,25372
P0ACV0,3594.8,3402.1,4088.4,4318.4,4535,3990.7,3732.1,4750.4,3913.9,3919.9
P0ACV4,2705.5,1905.1,2671.9,2367.4,2748,1894.5,3093.3,2560.5,2381.6,3036.3
P0ACV6,14539,17441,13668,17245,20377,15029,17388,18573,16156,14932
P0ACV8,6305.4,7705.4,7622.1,7609.9,9844.3,1478.7,9492,7360.5,8448.4,5581.8
P0ACW6,37979,43951,37302,41653,47151,38816,45326,45462,41946,36034
P0ACX3,26969,28713,27411,30016,33565,22034,30831,29838,27349,29281
P0ACX5,455.03,599.58,559.33,733.2,676.49,507.26,623.03,691.11,611.75,589.52
P0ACY1,27368,37064,26458,32667,41956,29867,33866,35728,34104,33130
P0ACY3,258650,245830,245950,285210,296480,228390,304820,292590,246140,258060
P0ACZ4,3482.8,3554,3384,4149.9,4504.8,3707.4,4323.8,3923.1,3704.8,3521.2
P0ACZ8,6656.9,6682.2,6621.5,7257.2,7925.7,6620.1,8818,7703.3,7353,7069.9
P0AD01,4974.6,5180.4,4372.8,5729.5,5530.2,4399.4,5910.6,5656.7,4911.5,4975.9
P0AD05,12605,16858,13170,14677,19011,12900,16960,15378,14706,12734
P0AD07,1931.3,2153.9,2263,2619.9,2877.3,2559.1,2879,2770.2,2502.1,2172.5
P0AD10,6955.5,7512.4,6146.7,7989.6,9241.8,7224,8182.8,7553.3,7581.9,7217.8
P0AD12,41549,47172,39608,48513,54052,36226,49676,49065,44611,44492
P0AD21,696.36,824.49,696.68,699.68,876.46,837.58,824.89,857.43,824.33,866.79
P0AD24,12684,13235,14562,14392,17620,14922,15369,16470,15687,17377
P0AD27,3289.7,3419.9,3354.8,4181.4,4678.1,3724.4,3775.9,3957.9,3480.3,4706.9
P0AD33,36239,44813,36212,42068,49980,37684,44010,42104,39583,34569
P0AD37,957.77,1129.2,876.44,838.7,1103.7,212.25,1055.4,872.28,1046.5,977.21
P0AD49,22506,30394,23517,27762,33319,26965,28415,29834,27496,26588
P0AD57,20498,28391,21107,26026,33349,22267,28211,26589,25332,21648
P0AD59,15897,23868,16432,18198,27132,17025,19981,19277,19311,16713
P0AD61,573840,538580,548680,608920,669340,505830,655840,636170,556840,582800
P0AD65,4767.3,4366.9,4813.2,4733.9,5217.3,4834.8,5144.8,5110.9,5148.3,5142.8
P0AD70,29313,29641,29599,32094,32515,32160,33611,34203,30834,32642
P0AD96,45034,58163,45839,52917,61251,48872,54464,58901,54917,47158
P0ADA1,10901,16729,11185,13703,17033,13745,15891,16157,14477,12942
P0ADA3,22964,27049,24573,27710,30721,27503,29919,28823,28854,29828
P0ADA5,17219,14692,15415,16627,17542,16460,18531,18005,16802,17213
P0ADB1,44265,41384,44390,47744,51688,44759,50877,48010,45579,47980
P0ADB7,15861,14743,15289,16594,17645,15692,18259,16858,15612,15282
P0ADC1,32591,34340,32740,41342,41900,35944,41152,38347,35128,40547
P0ADC3,21650,19765,19791,22870,23309,21836,24186,23868,22163,23254
P0ADC6,822.37,804.7,766.02,800.96,788.26,890.51,929.25,1004.9,994.22,888.2
P0ADE6,160660,212800,156930,180490,232450,165450,202300,193410,186570,145720
P0ADE8,130210,139100,131960,147190,161970,134050,161090,156320,145140,140640
P0ADF6,4914.9,1237.2,21106,58788,11604,15995,48366,3581.8,51525,46583
P0ADF8,5032.7,7014.9,4842.6,6060.8,7613.6,5672.3,5092.5,6184.3,6096.3,7859.7
P0ADG4,79902,80745,79112,88520,98003,80166,92588,90194,81946,87891
P0ADG7,136380,142040,125050,152760,167750,124650,159680,161110,140940,141340
P0ADI4,33008,43997,32425,38177,53204,23945,44385,42405,38839,32890
P0ADI7,13282,17586,12304,15691,20015,14269,17175,16686,15486,13604
P0ADK0,26570,24939,24413,29080,28894,24965,30174,30504,26772,29162
P0ADK6,31789,31713,30325,35616,37093,35665,38344,36935,33475,33446
P0ADK8,68666,65597,68305,73511,80057,70212,80940,72315,80011,72315
P0ADN2,134100,165600,143850,156760,179480,145190,154590,166780,153860,144240
P0ADN6,6083.5,5854.4,6324.9,6646,6827.6,6227.8,6702,6435.8,6147.4,6150.9
P0ADP0,16518,16641,15375,18243,21681,15905,19923,19872,17357,16471
P0ADP2,20218,25319,21124,23602,28677,20522,26454,25772,23087,20482
P0ADP7,897.65,766.98,663.24,776.18,798.78,732.06,632.57,854.17,1059.2,807.27
P0ADP9,32021,39664,31171,38633,44549,35462,39879,40644,36303,33678
P0ADQ2,29482,25805,35050,30955,34202,27693,38574,32043,28744,27793
P0ADQ7,23708,51376,25906,25926,27046,24563,29240,81389,24145,33781
P0ADR6,60160,59251,60448,66120,71554,62229,73921,70879,65733,64556
P0ADR8,79110,74342,73874,82907,93115,76438,92925,88762,77481,79657
P0ADS2,9963.3,13022,9754.2,12410,15075,10964,11765,12883,12209,12647
P0ADS6,148270,152790,139040,159050,184320,161110,173060,171500,163540,155940
P0ADS9,18010,22664,20562,20760,26869,19528,23076,23658,22258,21360
P0ADT2,10223,10367,9372.4,10701,11416,10730,11696,11578,10886,10922
P0ADT5,33464,51691,34527,43047,55393,37677,46790,48154,44866,41589
P0ADT8,20673,17479,19230,21848,20690,19177,23107,21443,18863,18917
P0ADU2,58540,77711,58406,69066,85483,63601,69843,71386,66605,65823
P0ADU5,19849,28953,20076,24273,32900,22152,26677,26468,26096,22606
P0ADV1,2774.9,3198.4,2677.4,3167.4,3834.7,2890.4,2803.7,3596.6,3201.7,2469.1
P0ADV5,25724,26386,25137,27901,34189,23111,28276,28220,25363,27881
P0ADV7,56483,63831,57746,68130,74536,67037,72267,70363,69353,72996
P0ADV9,6654.9,6090.5,6759.6,6845.9,7063.8,6537,7607.9,7658.8,6502.5,6215.1
P0ADW3,35252,32377,34939,37880,41230,34981,41055,38904,34649,38890
P0ADW8,5338,6107.3,5546.9,6597.7,7030.6,6374.8,6041,7349.6,6445,5574.6
P0ADX1,14896,18649,15121,16734,20260,15362,18481,19096,17012,15923
P0ADX5,1298.4,1349,1220.2,1456.6,1591.4,1244.9,1626.8,1534,1686.4,1344.6
P0ADX7,2418,3507.5,2578.7,2739.5,3948.1,2477.6,3377.6,3046.3,3013.3,2708.6
P0ADX9,27293,27857,25577,32730,34201,26839,34315,31620,30106,30279
P0ADY1,170800,170670,166300,189250,196500,178740,202230,188390,182890,192110
P0ADY3,183010,174610,183700,193800,209220,190860,210530,201660,187840,202940
P0ADY7,61643,55306,61068,65967,69619,64353,68296,67977,60780,65148
P0ADZ0,122550,113420,131060,128970,136330,125670,137030,130550,122410,128850
P0ADZ4,51171,47287,51140,54607,58452,53846,58740,56391,53836,52139
P0ADZ7,79799,74520,74342,83421,87395,79132,90305,86670,82983,84179
P0AE01,55651,60549,53350,64154,72455,25529,66341,64658,55375,50500
P0AE06,109700,97691,98748,112330,112270,101550,121110,118520,105980,111880
P0AE08,172110,233680,187000,194140,275750,144120,219530,214510,204830,178090
P0AE12,56226,50776,46460,56810,61345,48178,59110,59648,49772,61082
P0AE14,9953.2,8144.8,9564.5,9047.6,10187,8559.3,11712,10458,9614.8,8776.6
P0AE18,71503,83667,72010,77566,96515,62473,83499,88216,76304,66448
P0AE22,19437,27975,19542,22967,28833,20608,24367,25814,23589,20617
P0AE37,31711,34281,30711,35671,42568,31297,37567,37955,33364,33386
P0AE39,5593.6,6207.4,5654,7028,8123.2,6047.6,6461.6,7143.3,6121.9,6105.2
P0AE45,1568.2,1196.9,1288.5,1446.6,1482.3,1312.1,1662.6,1339.7,1421,1227.3
P0AE48,6820,8474.2,7442.9,8278.1,8671.1,7858.9,8949.4,8153.2,7653.9,8142.2
P0AE52,56082,81037,57099,70064,96549,57144,79765,75743,73451,56898
P0AE60,1230.4,1163.3,1019.7,1347.8,1665.2,1089.3,1598.7,1326.4,1225.1,1223.2
P0AE67,830.18,1202.6,807.37,889.51,1612.8,829.76,1199.3,1261.2,1004,898.1
P0AE70,5154,5587.3,4353.4,6145,7073.8,4908.3,6178.4,6277,6012.7,5443.7
P0AE78,39512,52489,41965,51470,63800,42876,54979,51205,49997,44984
P0AE82,2439.7,2445.1,2438.9,2703.5,2705,2444.2,2956.3,2673.6,2594.9,3198.4
P0AE85,11635,19615,12624,14904,19663,14584,14702,17813,16786,14062
P0AE88,96934,99153,97355,103130,105770,95269,104970,107890,98556,108930
P0AE91,35115,39211,35182,42882,47487,37266,47663,44055,39301,38379
P0AEA8,28890,27998,27181,31408,32975,28125,34103,33040,28123,29498
P0AEB2,64605,61836,62564,72053,73799,66068,77149,74155,65682,69781
P0AEB5,749.63,513.22,647.94,764.3,1028.2,796.71,875.21,861.41,826.12,770.66
P0AEB7,32153,49865,33340,41678,54050,38273,44120,42572,43124,40030
P0AEC3,30552,32290,30077,36346,39060,31687,37494,34974,33611,31476
P0AEC5,5808.9,5404.3,5013.5,6376.1,6324.1,5921,7066.6,6548.3,6506.1,6186.9
P0AEC8,1575.2,1662.6,1551.7,1979.8,1693.8,1986.8,1919.2,1447.1,1498.9,1360
P0AED0,23256,34852,23948,31011,44816,22873,33975,33821,31800,30175
P0AED5,17020,19400,17164,19332,21782,17371,20603,20902,19219,17391
P0AED7,4725.3,5681.6,4137.1,5606.4,7884.5,5167.2,6058.9,6674.6,5431.6,4599.8
P0AED9,24267,24158,23223,26576,28047,26141,27180,28267,24976,27929
P0AEE1,55854,54803,51638,59006,64944,52787,61856,61857,56719,65266
P0AEE3,5329.2,4819.8,5421,8057.3,6471.4,6013,7844.1,5702,6623.1,7956.7
P0AEE5,607470,857740,653550,712890,940550,689360,800680,789460,765470,634890
P0AEE8,6790.2,6627.3,5860.9,7763.8,7356.6,8011.9,7707.6,7985.4,6470.7,8554.6
P0AEF0,13129,15910,12798,15677,16326,14308,14969,15382,14685,16304
P0AEF4,1929,1717.6,1682.2,2265.6,1982.6,1841.1,2295.7,2058.3,2079.3,1885.8
P0AEF8,31149,29113,26400,31431,33970,28812,34334,33434,30736,34721
P0AEG1,35078,35091,33858,37831,38740,36108,36137,38402,36189,40939
P0AEG4,66283,100800,72841,83676,110770,86407,87210,89467,85598,76072
P0AEG6,36551,53058,38170,43029,56061,41708,44090,49490,45322,41528
P0AEH1,7687.1,7533.6,6834.9,7860.8,8215.7,7533.7,8429.1,8453.3,7737.7,8458.2
P0AEH3,1567.9,2153.2,1516,1857,2587.2,1662.1,2193,2046.6,1679.4,1893.5
P0AEH5,27915,26981,28251,31133,31656,31816,31196,31678,30601,32542
P0AEI1,50308,53634,52401,55613,65214,47022,59335,58709,56483,61800
P0AEI4,45676,43261,45207,51961,55063,42036,54368,53260,45355,46915
P0AEI6,11188,10170,9748.3,10857,11906,10829,11780,11174,11880,11198
P0AEJ2,7002.1,7491.6,6238.6,7860,9031.6,6703.6,8035.9,7758.3,6805.1,6556.9
P0AEJ4,2037.7,1691.1,1832.8,2129.3,2210.3,2281.7,1907.1,2398.4,2188,2360.6
P0AEK0,3265.6,3090.7,3475.3,3505.8,3548.9,3431.5,4250.6,3716.3,3055.5,3815.3
P0AEK2,85012,86710,85523,91987,97346,84590,97555,94708,87472,96316
P0AEK4,203400,215860,199280,224710,261640,190550,249400,242460,218640,210250
P0AEL6,16928,17177,16621,17317,17720,14272,18749,18398,16886,15909
P0AEM0,5880.9,7381.2,6752.1,7484.3,10242,7266.4,8932.1,8521.8,8775.2,6598.1
P0AEM4,14476,19082,14744,16382,21147,14874,17313,17435,16931,13636
P0AEM6,45901,51967,47384,52559,59963,47335,55538,58105,51562,50036
P0AEM9,203920,251900,203440,221410,273810,228400,256640,252930,246430,213260
P0AEN1,5174.8,8149.2,5760.2,7223.4,9392.3,6040.2,7994.4,8114.3,7560.1,7135.9
P0AEN8,9421.3,9928.7,8137.2,11035,10932,12010,14771,12791,13306,12900
P0AEP3,81313,96042,80358,99937,111850,84419,102740,105020,88999,88964
P0AEP9,4571.7,5625.7,5864.4,5839.9,5997.2,4735.8,5380.4,5878.9,4584.7,4616.4
P0AEQ1,33072,42580,32996,38556,45658,39243,42614,44185,39964,37785
P0AEQ3,152970,212180,169740,188110,237850,180130,210010,207700,204330,181320
P0AEQ6,3735.6,3288,3483.7,4192.5,3478,4021.1,4330.9,4174.3,4286.7,4034.6
P0AER0,68019,59954,66333,68049,67988,67629,72260,73509,65739,69124
P0AES0,46249,51025,44660,51019,60574,43239,51159,54500,49573,51238
P0AES2,21861,23522,20584,23403,27074,18938,24862,25000,23583,22225
P0AES4,245890,232490,240270,265820,275100,240050,282000,276040,243610,256210
P0AES6,265200,256940,267930,287270,306940,265990,309940,298250,272710,291180
P0AET2,43644,61437,41294,48480,65587,45140,50721,52124,49588,42688
P0AET8,72460,88506,72093,87033,105010,72342,98247,90370,83659,65933
P0AEU0,30768,47085,33841,36507,51539,34921,41892,40987,41388,29473
P0AEU7,150260,167260,153630,175710,198570,159670,192150,180700,176430,175800
P0AEW4,8857.6,13525,9693.7,11328,16458,9632,13704,12376,11910,9334.9
P0AEW6,27164,27774,25155,31090,31718,24942,30416,29047,27314,30562
P0AEW9,12087,14017,11534,13512,17258,11617,15325,15264,12582,11666
P0AEX3,24238,23360,24160,27119,27638,25168,28501,27204,25338,25602
P0AEX5,21822,24050,20419,26435,28818,21347,26171,25838,22602,25530
P0AEX9,271140,354700,266500,309640,365190,294290,360990,351180,344810,292930
P0AEY3,3688.6,5557.5,3772,5692.7,6600.5,5250.5,5484.1,6040,5711.7,4290.5
P0AEY5,49730,55586,49408,58162,59959,54380,59808,59944,55762,52076
P0AEZ3,98557,111310,98341,115570,130050,93317,121780,118250,105830,105410
P0AEZ9,102080,126910,102790,113800,142160,97840,122590,124240,113160,102010
P0AF03,13264,17232,12457,15617,20077,13574,16638,17470,15774,12031
P0AF08,149480,156820,147800,163190,181510,117540,169160,174540,153110,156850
P0AF12,14131,19277,14122,17102,23249,14435,18856,18146,17207,14314
P0AF18,40084,42289,38134,45429,50045,37470,47094,48603,42974,40521
P0AF20,51967,53105,54256,57791,64526,50262,67009,60797,55578,54987
P0AF24,28594,34194,27034,34937,41133,27569,35692,34966,31285,32449
P0AF28,87092,89826,89637,97150,102110,94342,101700,100570,91359,95462
P0AF36,14950,19163,16808,18091,21433,17808,19103,20146,18259,16734
P0AF48,2754.7,3607.6,3009.7,3799.6,3803.3,3288.1,4126.9,4075.4,3415.8,3326.6
P0AF50,17267,21547,14486,19742,25571,18426,21013,21841,19223,17801
P0AF54,11638,11323,11541,13042,13076,11563,13375,13130,12522,12248
P0AF63,15613,17148,14988,18230,20041,16039,19021,19108,18393,17715
P0AF67,4802.9,6769.8,5146.4,5971.3,7137.6,4866.4,6369.4,6301,6161.9,5182.8
P0AF70,1995.1,1457.5,1304.7,1793.6,2125.8,1764,1876.8,1947.4,1668.4,2121
P0AF90,38280,39266,42534,42100,44003,42472,45632,43158,41339,43925
P0AF93,45349,61466,44707,56353,67629,49360,56801,55485,50290,49838
P0AF96,4505,4047.1,4224.3,3750.1,5770.4,2838.1,4657.7,4953.2,4522.3,4387.4
P0AF98,14023,12792,13619,15553,15209,14788,17573,15255,14392,15275
P0AFA2,18002,17749,17756,20040,20504,18036,21013,20895,19247,19661
P0AFA7,2884.5,2744.9,2958,3129.7,3185.5,3005.1,3354.8,3766.1,3293.1,3572.8
P0AFB1,10631,10108,9938.5,11148,11252,9641.9,11425,11610,10597,10364
P0AFB8,26640,25379,26364,29084,31257,25755,31532,31635,27878,28563
P0AFC3,16863,17473,16584,18964,21338,17429,17934,20023,17486,20258
P0AFC7,33799,44537,32270,39405,48631,36268,43316,42707,39527,39507
P0AFD1,10612,14448,11174,12088,16097,12623,14064,14798,13325,11687
P0AFD4,5355.3,5316.4,5348.6,6634.4,6179.9,5989.9,6783.4,6697.3,6383.8,5778.2
P0AFD6,51755,52666,49280,57834,64595,57251,59873,61369,53780,60325
P0AFE0,9643.9,8899.7,9000.4,10425,9762.8,9274.2,10687,10523,9240.3,9804.7
P0AFE4,1472.4,1125.2,1449.6,1517.1,1408.1,1271.7,1734.5,1290.3,1585.9,1275.7
P0AFE8,2273.1,1471.1,1798.3,1718.2,2064.8,2160.5,2492.9,1875.7,2125.4,1305.9
P0AFF2,7489.9,6682.9,7298.4,8059.4,8213,7157.7,8753.6,8227.4,7976.5,7442.4
P0AFF4,1515.4,1336.9,1322.9,1883.3,1820.2,1327.7,1731.8,1816.5,1654.2,1789.5
P0AFF6,185700,260990,207290,240510,281860,213050,257960,250780,237310,213530
P0AFG0,85877,89783,86185,96006,103560,89794,98602,98484,90977,100670
P0AFG3,1110100,1031600,1103800,1215400,1263700,1048400,1295300,1232000,1107900,1163500
P0AFG6,441070,424300,443370,481870,511280,454610,515180,495640,456180,498790
P0AFG8,537260,514530,496630,564830,621240,502900,590190,590940,511580,504680
P0AFH0,4232.8,4445,4421.8,5259.1,5814.7,4936.1,5543.1,5444,4947,4767.1
P0AFH2,29329,25905,28510,29149,33262,25947,34069,33955,30081,28943
P0AFH6,22533,19974,22226,24120,24912,22539,25778,25058,23084,23918
P0AFH8,106140,155430,106540,123060,163680,117150,136070,133430,134950,113110
P0AFI2,93753,85318,87641,100290,102810,90420,104320,98713,90174,93196
P0AFI7,81603,90434,81751,98179,107270,90324,93436,100630,92332,111270
P0AFJ1,30649,42105,36372,34581,47969,32936,36793,41495,39641,33430
P0AFJ5,29482,30034,28320,31469,35823,28286,35188,34282,30749,30803
P0AFJ7,13667,12296,13596,14669,14737,13924,14634,14585,14710,14178
P0AFK0,94012,92066,90311,102590,110120,90934,109550,110030,94221,92972
P0AFK2,1038.3,826.09,1039.8,1464.4,1187.2,1156.1,1335.6,1274.5,1360.5,1271
P0AFK6,396.02,317.81,425.46,520.59,627.62,444.11,611.61,429.9,601.93,582.43
P0AFK9,42145,58013,42436,51433,56074,46742,57001,57219,53964,43953
P0AFL3,50275,78003,54139,64050,81322,59912,67673,70653,67064,61053
P0AFL6,60630,63451,61646,68023,76909,54775,74370,70563,67023,70779
P0AFM4,37784,46804,38235,44101,48404,39774,49716,45018,46549,42368
P0AFM6,95867,114640,98609,106270,127610,102370,111260,112960,110530,102750
P0AFM9,4828.2,4835.2,5219,5832.8,6190,5403.3,5882.5,5720.7,5151.1,6195.9
P0AFN2,3556.5,2987.4,2979.6,3855.1,4004.3,3993.3,4192.3,3870.6,3426.7,3603.5
P0AFP6,29055,37124,28962,35871,43810,30292,38439,38382,32455,28945
P0AFQ7,5150.3,7143.1,5404.8,6086.5,8777,2544.8,6561.3,6811,5976.1,5673.4
P0AFR4,19082,20611,18843,20405,24788,18915,23574,23033,20957,18746
P0AFT5,10515,9535.3,10056,11247,10352,9554,11971,12760,10343,9419.4
P0AFU4,66553,26418,246150,36021,43701,461530,22679,74823,19935,65305
P0AFU8,34049,54221,36872,44883,59635,40432,45666,46750,48068,42691
P0AFW0,243.75,240.97,212.96,458.73,83.195,322.57,453.17,245.36,222.11,218.4
P0AFW2,43716,43956,43287,44449,39342,43903,56556,49686,53517,51552
P0AFW4,11588,18369,12044,15290,20402,13977,17876,16629,16250,12689
P0AFW8,6616.9,9101.8,6895.4,7244.7,9685.6,7464,8428.7,7731.9,7591,6388.1
P0AFX0,2283.9,3280.1,2975.3,3146.7,4195.8,2504.4,2894.1,3872.1,3288.7,2933.3
P0AFX4,7418.4,7202.5,7265.6,7856.5,8052.7,7773.5,8645.1,7861.2,6964.3,6198.2
P0AFX9,27726,27950,25492,29540,33956,26732,32827,32390,27468,29301
P0AFY8,45798,48027,50222,49054,58484,47296,56398,57320,49342,48894
P0AFZ1,2905.3,4460.7,3228.6,3773.7,4838.1,3589.8,4031.6,3994.9,3778.2,3367.8
P0AFZ3,3559.3,6341.9,4202.1,5498,7157.9,4987.6,6501.4,5780.9,5482.7,4536.8
P0AG00,25360,23130,25298,26153,28643,25067,28840,28469,25858,26148
P0AG03,2192.4,1974.2,2184,2784.7,2824.1,1925.9,2701.5,2729.2,2191.1,2142.7
P0AG07,33486,47877,32383,40157,55296,36292,46377,45882,42382,33921
P0AG14,42136,41337,38659,43379,46572,42234,48121,46332,42126,43826
P0AG16,28757,30053,29876,32662,35308,22421,34673,32440,27427,31169
P0AG18,2969.4,4936,3258.5,3836.6,4985.2,3483.8,4533.3,4689.6,4032.7,3812.2
P0AG20,96103,89812,99093,104670,110850,95729,112090,109040,98580,101730
P0AG24,45991,43022,46601,50727,53312,45589,54239,53058,48496,47659
P0AG27,41577,40947,40740,47112,46083,41645,48799,46041,42192,44298
P0AG30,438190,432470,444930,479040,514770,444590,510000,495410,450060,460030
P0AG40,36922,36254,36717,40540,45796,33774,43676,42103,37715,37732
P0AG44,210940,202780,209530,221230,231470,220490,228940,229560,219130,239890
P0AG48,154850,153440,155660,169030,176860,159540,175050,171870,161090,180660
P0AG51,80844,80515,83895,88972,94534,81419,95597,90158,85604,97638
P0AG55,332490,327850,333640,364350,374440,331310,383100,366560,338890,347570
P0AG59,105590,98708,111990,111420,111760,107130,116200,112660,106900,111800
P0AG63,10275,9885.7,9494.9,11401,11379,9730.3,11288,11464,9976,10615
P0AG67,399640,562320,424690,474310,628000,455980,526050,527450,508840,449830
P0AG71,5313.4,4789.5,5107.4,5268.7,5165.7,5289.9,5516.7,6223.6,5082.8,4765.7
P0AG76,2520.1,2162.7,1922.4,2729,3331,2229.2,2915.8,2816.6,2512.1,1988.9
P0AG78,2620.3,2609.6,2289.2,2493,2507.2,2281.5,3029.9,2736.4,2212.4,2416.9
P0AG80,180400,188350,167030,197570,222610,167190,221420,213780,183970,170050
P0AG82,108350,129520,111550,123230,140830,119010,137860,132020,128010,117210
P0AG84,78819,81379,75875,84797,93213,76169,94669,87493,82220,84737
P0AG86,43112,70808,46659,64992,81774,54014,63729,62660,60484,61067
P0AG90,71710,69361,68679,77707,79416,70923,83629,83924,72738,76416
P0AG93,12650,9221.6,8884.4,9630.6,10050,8959.7,10343,11857,9452.6,9328.9
P0AG99,11384,10916,10957,12649,13134,11904,12888,13060,12519,12781
P0AGA2,36912,33507,32804,38091,36476,35798,41269,38716,37395,36691
P0AGA6,3013.6,2851.4,2597.6,3354.7,4022.9,3021.5,3338,3419.3,2990.6,2481.6
P0AGB0,58250,59852,54882,62930,68327,48993,67022,65535,59203,58709
P0AGB3,5566.6,5230.6,5189,6367.5,6242.2,5726.3,6316.9,6290.6,5474.1,6014.5
P0AGB6,10630,13378,10566,12256,15056,12775,12892,14680,13561,11303
P0AGC3,66103,61622,66240,76573,73974,67681,78948,71741,70841,72026
P0AGD1,12432,14978,12879,11323,16923,9213.6,13060,11970,12050,12046
P0AGD3,85640,115800,87532,102970,143480,89503,114490,109880,107190,90515
P0AGD7,138100,132390,140270,148270,157430,140030,159730,155080,138520,147560
P0AGE0,28008,33830,28279,30546,33094,29383,33711,36858,33680,30705
P0AGE6,7750.8,10400,7374.6,10204,12655,8373.2,11605,11325,9984.9,9660
P0AGE9,583520,619180,577580,682540,769210,412330,731210,698740,620010,601420
P0AGF2,4849.9,5233,3537.6,4642.1,5426.1,4139.8,4812.7,5180.4,4976.6,4283.9
P0AGG0,13438,19431,13086,15978,21332,13638,18213,16963,15523,13426
P0AGG2,40552,49033,38745,47534,56014,41915,49093,49744,46402,43655
P0AGG4,13708,14901,11983,13337,16996,12376,14092,15708,13128,11371
P0AGG8,11046,13819,10555,13522,16479,12514,14602,14372,13898,11595
