TotInt_126C_MAN1353,TotInt_127N_MAN1353,TotInt_127C_MAN1353,TotInt_128N_MAN1353,TotInt_128C_MAN1353,TotInt_129N_MAN1353,TotInt_129C_MAN1353,TotInt_130N_MAN1353,TotInt_130C_MAN1353,TotInt_131N_MAN1353
889077.9878,684097.5679,54360.59332,47440.29098,545428.8918,387074.9081,27770.69223,18443.87817,176289.6732,95783.1654
212030.1323,184272.3206,13458.10938,9364.614319,137777.6697,94929.97504,4970.797028,2600.374939,43684.29846,21278.26691
6521.95459,5872.036621,395.956787,811.881653,4832.951172,2645.837402,50,50,786.848572,50
4096.729492,2820.344971,50,50,3271.974121,1122.825806,50,50,50,50
71870.72266,61587.98975,5314.342225,1865.374145,46666.30835,35194.23853,2467.154938,604.994446,11995.93866,6521.269776
208267.0293,161591.3287,16193.03757,9961.670228,115723.6246,78247.94507,7706.44159,3889.58667,43090.90259,23797.55975
982647.2766,781959.7732,60950.77933,47228.79517,597811.304,414555.9938,22078.79092,16507.09125,191985.0079,105533.4209
81970.22852,68324.29541,3495.159485,3966.284455,52478.32275,36886.1709,2047.111084,1091.442749,16016.66504,8442.909546
2282206.819,1726496.205,132108.2996,102288.4402,1343348.532,912661.9651,54708.10864,28288.50418,465112.0452,260271.5511
178947.5205,120612.5151,2597.731354,4610.846466,93104.81055,62868.73181,4766.102538,742.804321,32819.42346,19818.00464
0,0,0,0,0,0,0,0,0,0
211652.239,168711.2982,10195.23346,7812.848206,128844.5604,94777.9339,4269.492127,2556.341309,39034.00049,23453.67041
239227.6899,187059.123,11507.6742,11000.68622,139951.6057,107036.1655,6430.00235,2890.544678,46392.66064,26174.13416
18353.95654,10465.6687,466.000366,447.090088,12233.5365,5299.621826,50,50,4699.669922,2317.205811
2384.607178,2653.241455,50,50,747.76239,1718.497559,50,50,50,50
784804.4465,608479.3647,12659.04443,16819.25534,456666.1847,322244.0535,8173.988892,8489.556091,156614.4825,83380.57379
4173910.107,3269841.504,150118.1365,166061.2482,2536464.707,1756797.802,70268.41351,57721.56314,835362.4406,455872.2911
64140.95801,49072.46558,1725.47467,1785.863709,39473.33228,26129.35974,909.537018,574.257019,11509.56854,5545.281555
996140.4839,728384.6675,49449.18573,42970.69812,541339.8955,387368.8748,25860.97101,13409.16479,194497.2987,105868.1184
2048.665771,2271.012207,50,50,1058.427002,1195.884277,50,50,50,50
117962.9814,87179.33789,6131.154022,2672.637939,71304.24121,52006.38184,816.147217,558.887268,21724.93603,14550.95941
54520.56641,44972.67139,3687.988922,2479.200195,37009.59961,25796.18897,2751.734711,942.528442,11236.03491,6932.733765
36183.42969,29366.56836,1026.394165,798.838257,23940.66992,15563.43555,50,50,8052.291992,3289.854248
58344.1543,49832.66016,2738.982056,1774.386231,40744.1582,26778.33203,901.436096,50,11990.02539,5546.599609
475885.7036,398479.4111,29330.4353,20484.9324,303298.6863,218738.4216,12774.38422,9119.761719,114690.9346,71170.21661
18102.73633,15222.97852,844.411255,1108.71106,10585.81348,7607.773438,417.066376,50,3311.28833,869.648438
60840.51123,45507.23828,4500.532227,3974.880127,38095.65796,21142.06732,1811.494385,50,12850.07459,5835.442383
3094042.937,2459638.052,168901.6993,143606.4748,1908824.042,1343506.875,55080.54506,57510.42835,625618.7106,349349.7589
394782.4941,323571.4961,24610.0188,24500.12262,237544.6675,172321.0999,12011.75976,6117.765869,78186.15796,45695.06775
247625.6455,212390.6069,5629.248169,7256.527282,165336.282,113729.9268,4030.946443,2352.81604,54040.3241,28614.48907
3059.240234,2337.927979,50,50,3811.406494,2041.280884,50,50,50,50
1984750.727,1453403.904,103113.5305,96091.15735,1166016.863,790156.3831,6410.131744,38913.92072,382986.1029,227913.498
22859.85083,17643.67041,553.814941,532.712524,12518.3169,11652.19629,50,50,3278.773926,2140.987061
184818.6787,146898.0811,10007.87061,6477.674682,105688.9463,78540.27002,2667.222106,1933.273071,36235.85889,20265.24329
179703.1616,158259.7021,9904.441468,8619.981995,115452.6152,76432.70703,5255.724884,1439.6344,37629.38849,14934.11096
4613.527832,3637.159912,50,50,2733.366699,1068.112183,50,50,494.348755,50
30612.18677,36163.14893,1164.815109,1207.774597,23703.58313,11731.76563,50,50,6304.049378,3510.571655
0,0,0,0,0,0,0,0,0,0
77532.74512,59420.1543,3421.641632,1287.650147,46493.69531,32319.52539,820.369873,50,15126.31274,8429.795838
475637.4214,393572.6028,11667.58008,11180.4425,305359.3315,208616.4182,5632.278656,4100.854248,92743.90082,49006.55762
95727.17529,80699.81787,3995.023438,3517.110108,60383.39288,44844.89984,900.678101,1073.298584,18357.6897,9950.593872
286886.8574,219482.478,18645.52661,12861.47458,167261.946,110471.8718,5815.726838,3778.843872,56304.97955,31952.07599
0,0,0,0,0,0,0,0,0,0
427886.4414,347376.8115,20408.93421,14534.86096,254364.7104,181130.8545,7461.314789,3730.885896,83364.13263,53657.57983
51886.26294,39557.92383,1289.3096,1697.576538,27812.92383,25496.79175,50,50,7598.612549,4173.811035
121195.9355,90110.96484,8089.727783,5415.214966,72653.54785,47316.62988,2514.552246,969.900085,23194.06372,15022.28809
439629.0845,336831.4905,23401.64996,17481.11435,256135.3992,172032.7705,7537.316345,3413.929138,86188.1518,52232.49207
235006.4512,188200.5264,12831.03119,9823.998413,142489.8213,98840.8457,3907.492675,1131.785431,44777.01312,27620.24585
95199.35107,77207.78442,11569.9357,9263.903199,59626.20801,43698.95782,4711.785522,3961.059174,18344.56006,8777.407043
0,0,0,0,0,0,0,0,0,0
702686.5535,537740.9709,50285.78836,33036.30719,425852.6775,286849.0855,19549.09674,10779.96167,138569.217,80453.4032
7124.852295,8429.695801,446.431213,50,5805.48706,3327.580933,50,50,940.635468,50
83901.58399,62508.38623,3545.956726,2111.271546,51086.05762,36495.11133,1446.343262,50,19197.12036,7448.51587
556943.8516,448035.3086,16020.60083,23594.51093,332972.7544,237421.3989,9061.767577,8263.044739,113658.2937,64512.42127
624831.4961,468867.6816,30683.32337,24452.20374,379021.3711,243659.5361,11522.25684,9882.063353,131053.936,72810.71362
40220.55469,32613.70361,1056.83081,50,21636.22473,14752.8277,50,50,3648.459717,3890.974854
850764.7539,657733.2424,69791.53735,52288.06146,499237.8473,356844.7721,25668.80858,19654.50366,159861.7756,89763.89697
112381.9951,84648.88477,559.952805,3340.876465,69160.4541,49902.96045,2354.134033,1549.144623,21638.20947,11936.06152
66411.50733,58010.1875,3536.665771,3731.731201,43763.56592,31912.95142,2621.995361,1089.527344,13515.68054,6604.146728
306644.248,236267.3926,20650.17761,15012.69629,185099.4092,122476.5039,11700.45905,7703.492767,65732.02588,35797.89575
128227.9124,109306.3423,7869.493836,6755.462159,82744.41187,64245.22144,4149.318573,1660.788818,25541.22803,13356.12738
260532.9185,212228.2173,3002.723632,7920.075806,168511.8826,115580.9431,1387.678772,3208.601989,54690.53821,27608.96835
298827.177,231410.8423,943.526154,9392.865601,176094.8721,118640.3527,50,4306.648438,55853.04184,35147.28625
462081.9077,356992.0034,23905.73294,16850.84238,289013.5542,193306.6722,8718.756958,6824.624756,99328.53754,52742.83496
10901.48145,6773.994141,464.418701,473.499207,6738.875488,2374.201416,50,50,2415.477051,2127.348389
121322.1826,93764.3291,6944.273255,2846.624512,73328.43994,52933.63135,2721.02478,936.491974,21948.92578,10643.7771
56400.23218,47324.11621,1365.882324,1826.972686,34446.89209,24261.9812,761.054688,977.989441,8278.407227,5485.078613
72859.87109,48995.22168,4460.486023,1652.749146,37484.08398,23693.63208,1386.34256,50,11822.78198,5542.530518
23143.44702,16934.28467,50,435.842804,14445.02124,9500.66919,50,50,2731.755859,3171.701599
314063.9624,254393.0012,13838.58954,12014.06528,194947.0767,140280.382,6039.305299,3348.464752,58499.72626,29970.67722
127085.1006,95686.61353,3673.31836,1507.848389,82644.71314,60313.89709,1362.05072,518.487183,18348.01395,10905.37933
179530.0234,126067.5771,11972.01892,8767.230164,102601.4082,67494.38623,4431.328247,2307.671692,38605.85669,20794.56934
154133.751,116546.7578,7343.966553,2427.751617,89877.00879,62129.92871,2028.512634,1713.613038,25382.53589,15788.586
1219214.281,1000785.162,74121.56149,67625.21118,756102.4419,529098.7061,32028.80698,16125.57507,233713.4251,128049.973
741147.0588,574682.4829,14605.37055,23100.3786,437401.8198,292859.6147,7431.187836,8223.922852,143694.9358,74353.16922
75461.95312,56241.45703,4262.684936,3774.207153,47033.36621,29113.6499,1869.109314,645.244385,15486.59326,9263.396973
878164.5447,727885.4661,45469.07901,38990.10297,568305.7891,384487.1957,18969.80231,16000.26727,178453.6153,102778.204
154323.7891,110337.8398,10579.41345,9277.223694,90148.21777,59232.59766,3869.230469,3023.754883,32373.16943,18280.81201
114895.6313,85822.20117,3432.503541,1147.525116,62321.90039,41107.57397,944.2258,50,22585.02283,11095.66779
17094.90308,16309.03125,50,50,13444.4801,7941.794617,50,50,3412.885804,698.646179
891912.554,822153.616,25991.83667,48333.16513,615728.9846,510996.5644,17470.41826,12631.78104,176946.4256,94948.38941
6418.470703,7242.850098,421.819611,50,3682.395752,2127.079834,50,50,1054.992798,50
128530.1279,95811.33398,1297.859375,1746.560425,73382.31592,50140.78296,50,406.727783,25318.16309,15491.04614
74021.82568,57602.02734,4802.147858,2596.978638,41430.45935,27770.09699,825.583191,754.471985,14269.04614,7177.196899
380732.3335,310728.5613,7430.007262,12806.48764,237561.2173,168479.2228,6908.354309,4928.889343,74555.51502,42518.68872
520027.4531,390421.3115,36526.82345,26487.07111,324392.084,210808.7227,10895.41901,7613.940217,109910.0957,63906.30945
156468.168,109417.2949,10085.37952,5367.178345,83942.87695,56714.86865,2464.601593,1370.067871,30151.35644,17543.05078
776582.2798,612292.6313,47687.09424,38771.45013,462721.2593,327526.3237,17874.13715,11887.76422,153072.7458,82735.95312
108469.3826,91903.39184,5434.143677,5319.442505,68738.45392,51316.45935,4091.929351,1794.415771,20815.99072,11435.7478
9043.650391,7887.206543,1112.213257,50,6492.36377,6097.128906,431.690857,50,848.987915,671.46228
172141.8032,151602.3564,6136.176026,3864.167084,113553.9077,78726.44287,1909.980469,50,35954.45032,18372.50311
791232.2266,641228.0853,31267.06143,30431.8714,488754.4814,364614.7699,10944.66347,8400.939943,157016.0202,86427.53885
325999.9175,293224.2773,24810.72022,21622.42972,219244.0566,167279.9509,10865.70325,7101.359313,61158.98688,37172.08099
220728.655,156936.3821,11922.34851,10805.96582,123900.3459,81400.71192,4296.798522,2110.429047,48430.64697,26985.23022
881624.3103,702691.8826,29925.94116,30995.71954,549780.3237,370522.7683,17435.21838,7292.097015,179893.15,99763.11136
162804.9551,138781.873,12241.17786,8804.07373,103832.8672,76114.9043,5280.536499,2850.789185,30961.45923,16940.52057
1881294.395,1379824.014,59731.85474,75519.46191,1111744.08,724569.7782,27384.29846,23386.55646,374568.8959,212143.6007
3859731.154,3021694.169,195222.7057,221713.9543,2394093.721,1667218.517,81826.76123,87295.88867,774434.0844,441364.2857
164797.1084,136484.7847,11369.49863,6809.021484,105502.8552,71192.9729,5717.956665,4796.286621,29587.52814,19761.33734
11356.72754,10848.27539,558.798462,737.378174,7385.209961,5385.674316,50,50,2158.685791,1038.626587
25186.83203,19388.30273,50,50,13360.72559,10360.87402,50,50,3809.247803,3484.569092
12201.99512,11558.76367,50,50,8222.685547,5546.42334,50,50,2347.116455,746.238892
16936.87109,16124.90625,1223.023193,981.513245,12271.2627,9545.492188,50,795.140808,4794.337402,2289.017578
28201.34277,21132.35547,2514.8768,1224.949096,18445.85205,13871.01807,50,50,4891.325439,1616.323486
87180.33496,98947.56641,4130.077636,4360.694457,68836.26172,58112.65234,629.447937,499.299591,17500.1969,8709.232911
439378.0913,367079.2773,26808.9928,22938.64529,278828.0676,205704.8314,13761.42761,5752.198974,87871.53638,48255.21216
4525207.287,3520141.797,205620.8783,210989.7136,2716570.643,1870270.123,61922.35446,83400.52588,900708.3932,491245.1344
539596.4221,421707.4063,34218.76663,21086.20929,337015.108,228287.1126,14342.85065,8823.16333,101818.8182,58122.89593
88757.01758,73495.66284,7069.004547,5045.416504,57207.875,38101.62256,2662.220947,1140.140137,17661.21918,9784.529785
10204.94727,9496.34375,514.109314,50,5764.728516,4251.976562,50,50,1968.78418,734.982971
124739.2129,104254.8623,9093.143859,5999.266968,80793.4104,56061.01526,2572.141052,3514.487061,23326.06787,15225.05469
418158.321,335258.3225,19134.4411,18302.41116,254262.5798,185905.2817,11251.5108,5503.698791,91313.75012,40567.4567
994638.071,790341.8689,65886.66385,45487.49066,600042.8762,424635.3252,27346.55557,12982.86261,200293.8986,115522.2136
3384.609619,2356.427979,50,50,2447.656738,986.158752,50,50,50,50
76315.16699,66937.66065,4807.789062,5126.153809,46342.55225,36615.66748,3160.32373,1140.949829,16913.35669,8040.525391
3221.613525,2223.536377,50,50,950.465088,1214.502319,50,50,50,405.161438
6637.509033,10188.4148,50,50,4224.026611,7770.368316,504.274414,50,50,50
9416.567383,14639.33887,365.375366,50,8613.445312,8438.375977,50,401.550842,857.86969,50
323456.2563,260532.0774,15316.68735,11604.90613,202291.3198,145656.1959,5518.366791,2240.211304,56967.44775,31765.78784
993784.2932,775549.748,67388.05136,51461.90769,614815.2612,412344.3584,20671.03546,17774.29419,200993.6579,112175.0464
233215.5176,183147.5313,6049.210998,7839.008393,145707.6006,93048.00732,3814.882996,2910.826294,43452.53272,23741.90308
266611.6116,216852.3223,15142.0065,11897.052,164766.3886,110392.1664,7580.463134,3946.140259,51844.66104,30055.94385
52968.26611,40732.06519,3238.125,1880.082886,29615.58789,21131.78821,1905.496094,549.738403,8569.116211,5122.204102
28531.24316,28033.91406,557.914307,734.599365,17638.72949,13255.2417,381.939758,596.584167,5325.551269,2248.495911
516733.8225,405487.8784,24595.84735,16826.26678,313725.363,223087.4294,9577.922486,2959.364502,104376.6361,57929.91058
7766469.289,6095926.903,380729.9905,332865.4579,4683607.352,3219088.564,149046.588,103339.8618,1586400.807,865140.8536
211493.821,172006.1067,11382.56915,8976.334838,137225.9121,85045.43335,4876.824707,2395.08136,43092.45142,22120.43652
162489.7715,140748.1836,10065.37231,8390.544678,103340.1162,82100.73071,5099.357422,2181.300293,30142.85657,16917.17554
136990.5859,116058.6323,6615.706359,4154.404816,87918.81641,63371.62866,619.81842,50,26264.75357,18280.17602
710662.7104,531914.7417,28471.35217,26980.2688,414247.4446,280823.1816,18541.7193,8476.575134,142075.1553,72179.25928
448459.166,344018.8606,29438.68604,19959.22778,255836.6702,171184.6982,10757.42493,5631.930053,95800.58447,52708.55915
90621.77979,69929.53687,3449.11377,2809.732238,52070.89282,36255.9689,2039.365783,50,17487.88641,8811.133972
47606.5293,41337.72754,4817.679932,3392.815186,31167.05029,24146.15918,1108.177979,893.725952,9569.571045,4033.711609
180659.1714,152863.3301,11502.43143,10735.44739,118834.0908,83928.72827,3107.186401,1793.447815,40177.71307,18789.55695
16741.39502,14815.28467,722.995483,768.310913,10231.31738,5580.650879,50,50,3757.897888,1175.954468
1578499.487,1246280.531,88220.07571,74743.80792,966301.1799,669471.5853,36747.00235,26066.35889,319313.8848,182048.4215
189911.4004,144657.0938,8501.069092,5953.718384,119334.6328,82062.76855,3799.638428,2083.23053,35468.39844,22467.35254
8639.134765,8059.139648,612.501846,50,5963.415528,3237.997436,50,50,1745.916107,50
83528.10156,64889.14648,5688.759399,3540.063385,54294.6543,41157.45801,2263.112793,1055.886353,16395.70947,11998.33691
229612.1602,217417.9983,13597.80524,11433.48764,153141.4135,119449.6486,5724.711211,2631.156495,41415.26819,23109.01648
117327.7783,79203.5791,6495.178101,4420.242066,61722.32471,41086.88574,4119.671082,1027.644775,25776.03955,12975.6535
74624.17285,64527.16699,875.04248,1997.071106,47368.28027,34707.88574,496.100739,50,16653.69409,6354.534301
496615.2363,410178.8604,25589.93366,27120.23413,308625.728,224299.4897,13653.82361,6332.565614,105453.7083,61137.9848
12257.0332,8858.246094,50,421.341644,7607.625,4935.197266,477.698792,50,1986.498291,959.700745
43612.94336,35187.07129,4413.82489,2436.34668,26737.92969,21944.61133,793.285522,672.635925,10277.67456,4633.638184
89319.05884,67708.50671,4065.242799,3636.191162,52482.61017,38027.20142,736.713074,50,17325.24402,7972.89215
785024.8911,608162.771,32017.77051,24704.90448,465532.5916,326559.5537,7542.262756,8868.412048,160951.1775,86838.0282
621967.8357,488152.038,44061.04269,37983.52673,372254.6045,261675.0011,22259.6181,11183.86121,120834.0004,71001.18591
99316.90894,86559.57373,3251.439697,2245.962066,63732.45141,49810.78375,1353.653687,576.745422,16279.44275,9533.179474
237564.5195,190351.5176,15207.67926,13592.24005,150874.7383,104871.2899,6803.956909,3765.207153,51841.05908,29200.85223
61583.99658,47493.39649,2726.491211,2669.037293,40016.65039,26351.39795,1630.673553,430.083252,11366.53528,4118.409851
250720.6182,205855.1057,15892.32367,14674.31806,156060.0627,121266.8374,621.426025,3648.700439,49651.43323,25786.46558
368937.5535,320631.8208,9346.044312,12090.88269,236115.145,156729.8238,6477.160279,3288.079437,74839.97415,42003.04938
50825.52734,39470.46289,3689.371094,3273.016052,31385.61572,20576.01343,1169.22168,490.791199,9373.032227,4910.665223
47870.33594,39729.91895,3189.931519,780.718262,28086.77148,20263.34619,812.663086,602.611145,6300.288575,4543.05597
3623777.398,2829184.033,154026.6403,163113.1036,2192294.561,1536003.241,31021.83804,58562.09769,733092.6965,407862.1439
84858.35156,54508.67578,6873.640625,2614.470459,43058.08984,23232.93555,2139.319824,1007.335022,16496.9668,9454.664062
792935.8196,640005.1619,10475.81177,29266.25147,499505.2506,319095.5579,12043.03827,6547.29483,162903.0652,79357.50189
169026.2056,149047.459,16688.45813,7910.118957,111370.2788,78603.57593,3621.035401,2274.039307,35674.39124,18347.65201
302544.6724,249418.8206,8764.696167,6485.359801,185801.3693,125742.2341,2963.87317,1135.148285,57853.42932,27207.58185
26565.55078,20940.60352,50,472.12265,14177.20947,11826.18994,385.13382,50,5103.282715,2181.593079
172063.6074,134884.4561,6551.491943,3895.053711,100940.6243,77427.78455,3731.287995,488.440887,32678.79028,18656.37463
2370680.077,1845364.876,134389.6317,115444.0738,1433163.855,1008820.691,64365.095,48987.18103,454438.5885,264874.4907
208119.197,164589.1597,7722.319946,3132.270996,123378.6735,74797.01953,3073.843811,1231.292053,47808.85571,25574.81024
1326768.887,1035957.63,56988.25574,57888.47736,807897.3833,556618.4113,35308.57562,19788.99921,269026.022,149550.4404
71148.44531,55713.12012,3230.683044,3252.205627,42863.72168,34273.66943,1581.2919,609.430237,13512.52222,9878.275879
281054.0654,240156.8057,8770.720886,14415.96954,175534.5859,137101.3003,6727.246215,5159.489197,55302.91113,32107.87372
94256.88135,71347.83203,8467.257019,4031.315369,55254.50977,41029.97827,2749.039978,1686.635009,17827.15277,11196.45654
13630.28882,11886.5686,50,50,10532.03101,5531.286437,50,50,1842.716553,646.093384
328610.6458,267906.3096,13020.92566,9043.682923,210149.1451,146525.0023,6388.605102,573.959717,69334.49103,35275.31033
45655.61182,36508.91211,1214.157959,2096.441162,28696.65283,23700.62964,684.003845,398.801453,9189.086426,5648.80957
13258.27686,11930.70459,50,432.988586,8509.550049,7924.890136,50,50,1505.649781,872.114441
842890.75,691357.066,46229.59521,38457.66583,536861.9751,372101.4594,16857.66937,9937.645232,175411.4552,101812.7736
14725.57446,11797.99085,50,486.535645,9836.40918,7332.468445,50,50,1065.441772,50
15928.13818,13644.46436,50,50,11422.11011,4523.518432,50,50,3917.37201,1719.535156
93682.35791,84179.6333,5966.280273,4634.12384,58381.98755,45634.16968,1937.722473,1808.937439,20817.10669,10973.94614
13843.51465,10927.08789,559.524841,494.407379,7150.498047,3772.139893,436.179901,474.394775,1126.983765,994.143433
111012.6094,110057.3711,9745.431397,8215.191284,89424.87891,70079.73047,3785.286621,4891.311767,30243.58594,15808.55957
778388.3491,610448.7314,44736.35846,39787.93213,471020.1619,310367.6432,19051.32166,11758.68762,160832.0249,83381.52148
801144.8369,644649.6563,57528.47507,41489.53113,492094.8691,351109.7366,11501.76129,16733.98129,165401.0593,93402.10199
0,0,0,0,0,0,0,0,0,0
7395.876465,7333.658936,564.401489,637.786072,3557.50122,3639.594971,50,50,50,50
68206.53613,58892.95947,7087.536621,2615.261291,45882.70508,34356.68823,483.24704,594.238953,13448.13818,8108.244874
42617.25098,32484.35303,2663.178711,1049.125122,23186.16211,17494.34033,780.149292,554.106628,8152.76239,3702.155273
83698.67822,77669.55811,4563.84732,3429.989012,59117.20117,42777.91699,1382.854126,597.522339,16377.67151,8134.153015
354324.3066,287853.1636,22909.44989,15576.27857,218886.0183,151854.3693,8123.101472,4811.838165,67431.40725,38303.88172
549136.5227,473234.8887,35816.76227,25831.76013,346917.9719,264733.4111,13210.20486,6398.455383,105997.665,59898.3295
40663.10059,26815.93579,6720.073242,3145.15332,23104.79724,14234.95313,2763.591797,748.932861,8452.991089,7075.051758
238301.9688,202071.5176,4758.461426,14014.79401,157945.3398,111493.6401,9184.3526,4406.973999,51264.23145,26964.27496
150256.1992,115766.9059,6671.291474,4299.166321,91018.66345,62833.27429,1963.870178,1278.949036,27883.00885,16086.9285
1749110.686,1379955.404,75899.77084,67617.3696,1074668.26,751446.884,28087.89887,23167.68335,341194.533,195019.0648
128531.1694,106924.7087,5896.649994,3490.900329,79016.44067,56463.37988,2151.88324,424.734161,25033.43207,13892.40659
33083.73828,29508.53906,609.160217,2020.799438,20845.03711,15808.15137,596.213562,50,6700.893555,4131.911133
11973.98779,9560.946289,474.182526,50,8106.85376,4281.307617,50,50,1904.597046,915.712219
58159.78125,51196.60547,4557.637207,3592.297852,37000.02734,27405.61133,1953.533081,715.962402,13941.97168,7898.106445
15390.37598,9931.479004,551.908142,449.821655,6995.141358,4014.171937,50,50,1768.187531,848.583191
58123.84277,46946.13721,2939.508667,2755.225342,33911.43384,25345.30023,425.443329,428.884857,9966.381835,6989.997467
95827.729,85074.55859,3661.952333,2840.843139,63259.97363,51499.17432,701.537354,628.529907,20007.25366,8344.127747
327927.3062,261567.2041,11026.28107,10287.66141,203517.5217,142045.7261,5792.559876,4525.01825,63099.94238,37473.85327
124885.6404,101540.2275,6680.11084,6145.149902,83419.70483,57784.02576,4079.579834,891.843628,24374.51758,12595.12695
29578.24121,20326.41553,1158.20105,50,16579.06885,10929.29456,503.677399,50,4971.650391,3276.795837
84458.80176,72216.53418,1955.80893,2425.97699,52916.81787,34631.17944,781.720032,470.810242,14989.47485,5836.6102
27755.68408,20145.32935,729.26178,50,15239.77051,11479.32202,50,50,3616.072449,1585.311462
121897.2144,98408.73779,6432.58966,5404.990205,70261.88599,53926.77759,1285.310882,429.422882,27612.84143,12933.72589
882495.5117,706163.4736,55047.52744,46639.57318,541315.147,393591.6548,19902.06822,15810.4035,170185.062,100438.2028
7970.660156,5392.611816,460.80722,50,4269.779785,2754.828369,50,50,1867.219482,698.019165
46244.64404,35484.0957,2004.309937,1158.54248,23506.78711,17172.68799,50,986.969788,8981.512756,4613.213867
11314.98438,6995.738281,352.183838,50,6964.841309,5123.717285,50,50,1994.300537,1000.24762
13699.88184,9689.638427,50,50,7239.693237,3887.32251,50,50,2540.057068,1098.130249
92134.02002,75037.93555,3163.970398,1096.794556,58925.62036,40295.92151,1181.909424,529.099121,19681.99292,8191.021911
63102.41601,51158.88086,4977.20166,4017.604004,41524.7207,27799.51172,1524.020141,50,14760.11084,6976.665283
255071.8359,200971.8252,13767.15234,9964.257202,156758.2373,109569.3872,6575.113648,5131.238769,48389.1311,27200.87958
113006.7192,90047.16406,3581.663361,2750.451111,68757.4751,47368.44678,1055.680054,581.923584,19746.66235,11237.21607
2845.627441,1837.241333,50,50,2420.270508,906.960022,50,50,50,50
62737.38867,49499.89453,3927.503357,1882.895874,38408.63965,25290.90234,2109.401611,508.827454,12303.15942,7165.208923
24551.92188,20475.51807,797.389465,896.836792,15214.02197,10257.08301,50,50,4854.895813,2507.466889
166314.5034,135002.6206,9117.691773,5534.43634,99169.55005,67630.74451,4144.470093,1022.180328,33422.01563,15867.49853
40270.3147,28083.19666,2193.705474,406.659485,22917.79248,18444.93164,1100.992889,50,8158.986633,2436.150117
1013650.976,834006.3384,53449.18652,45683.88593,635012.4685,445426.4646,25732.32062,13388.48865,209829.9125,113540.7079
210159.6521,221765.2542,8771.306487,8354.095185,145553.0288,97624.914,2999.311522,2241.846589,41071.39197,21963.82739
146849.1523,114249.814,9932.361328,9975.708008,81267.84131,59377.45093,4894.745117,3127.943604,25736.76563,12658.6875
314603.4319,330282.2783,14661.29614,15812.45911,219555.3752,143855.2368,7121.079986,4882.913086,65306.16165,40750.89032
40555.83447,38051.70093,541.130066,941.681427,26446.78455,17246.58408,545.806396,610.784241,6373.098144,4124.964203
44288.02368,33745.49683,1258.393463,50,29615.66797,21232.71472,621.867463,50,8998.402282,1369.182862
547689.6895,433334.833,33389.46222,22775.12811,336022.0273,243830.2402,9876.231902,4462.022308,113040.7487,59664.11047
267745.2695,206325.5078,2417.462891,9312.667664,167741.3184,117359.6426,861.766846,3075.913086,55708.43262,31369.32275
480426.8076,345170.7344,22454.44333,17002.92828,271738.9307,186328.9009,7926.789368,5087.700563,94982.46655,50660.46094
13285.95093,12175.37427,407.315674,50,7028.884704,5555.731202,50,50,1697.211303,895.527802
86626.36719,68825.56384,6041.297302,4733.986572,49549.62671,32624.02624,2041.352905,1537.348999,18616.11938,7558.457275
550924.0032,468558.198,34344.98956,26030.96265,349238.0886,245653.7612,15196.81686,7678.13202,104642.1724,61010.81299
48860.51563,33008.23047,895.803101,575.113647,25183.26367,13982.58594,382.430878,445.262878,9918.070312,4860.579102
93958.93164,87894.87207,6391.568909,6143.153931,64241.96973,48824.93604,3070.957062,902.676636,16217.95013,10696.05524
5752623.123,4639965.973,277314.2298,273423.7629,3559682.839,2553711.01,131258.9657,85599.77713,1141826.528,624723.5716
57139.44507,42710.83496,1799.981323,1069.687957,33148.28174,22094.81073,432.015808,50,13695.02393,5832.899903
7238.30127,7049.294434,50,50,4278.415527,2521.820068,50,50,911.547363,654.511292
32574.98145,40849.28906,50,1515.538879,24869.25635,14461.75195,414.844543,508.479156,6737.430054,4941.477417
34538.53906,23671.02002,1555.697937,50,19650.33545,11238.65381,50,50,8142.687988,3132.928162
1474190.005,1155329.898,57015.02618,76968.97494,906293.9369,619111.7299,33056.16504,30252.47604,295815.3481,169626.1164
21238.65234,18567.86523,1122.667114,708.095886,11988.96973,10781.52344,899.021606,50,3574.188721,2564.12085
7810605.85,6078141.607,397799.5919,354402.6616,4665418.154,3194966.411,138810.0614,123111.2341,1546110.039,864285.5674
20172.71875,14072.81812,421.902832,521.160828,10529.33423,10065.31976,613.583313,50,4172.361511,1011.768677
99169.3877,86794.53369,8268.782196,7385.885253,64524.76294,42392.79004,4480.717468,2867.10852,21640.6308,14095.16809
90478.91992,72780.37109,6155.34082,4872.673888,58077.68555,43581.44629,2376.288392,455.378174,18128.17651,9791.521484
2431.239258,2252.870361,50,50,2550.419922,774.859741,50,50,748.545227,50
198443.3115,142715.5391,12032.77759,9183.289062,119304.0103,75634.80273,6941.831329,4946.609863,40779.71906,23149.83618
25118.27588,20290.87671,2023.508301,618.019104,16564.37109,10202.9332,742.931946,523.222473,3518.403992,2656.369171
27653.99866,21977.34644,700.770996,587.245911,18072.01099,13342.46704,572.531189,50,5447.07373,3078.090576
98181.02637,65734.57959,7403.59027,4243.794464,53367.86621,32347.15527,1133.596191,809.19635,19973.66904,9990.927001
20481.04859,18233.28931,541.368042,50,12497.31274,10360.17444,50,50,2416.692719,949.20871
201229.9021,180931.9739,9655.890045,9724.233948,131656.7637,96268.07764,4908.652924,1591.880829,35431.31091,20649.29309
20455.20313,18859.47461,1141.404663,1000.901672,12144.17481,9016.891602,50,477.642944,5370.263672,2509.746826
