TotInt_126C_MAN1353,TotInt_127N_MAN1353,TotInt_127C_MAN1353,TotInt_128N_MAN1353,TotInt_128C_MAN1353,TotInt_129N_MAN1353,TotInt_129C_MAN1353,TotInt_130N_MAN1353,TotInt_130C_MAN1353,TotInt_131N_MAN1353
6369.067383,4923.927246,0,0,4251.952148,2467.914795,0,0,709.292847,620.603149
102533.5635,90300.94629,3702.588623,2673.816406,63993.37988,53991.20508,1399.156738,1010.532776,18219.81641,12867.56024
109848.5703,75747.58594,4195.544922,4170.327637,61056.73047,44770.45313,2674.335449,555.279419,22965.68359,10957.76856
225745.8906,162780.3438,0,3623.859863,122016.4375,81483.32031,2746.526855,0,43713.92578,23049.03711
3038.815918,2253.602295,0,0,920.937561,883.048401,0,0,0,0
213160.3125,165480.0156,9853.123047,10306.07715,132543.4219,86079.75,8365.710938,4846.778809,42828.96484,22545.45898
0,0,0,0,0,0,0,0,0,0
22951.57813,19666.29883,1147.081299,591.423035,15965.65332,9409.341797,621.996277,0,4837.95459,2432.930176
164745.5156,142729.8906,12094.1582,11128.22168,104955.7422,81373.54688,0,4633.363281,29489.31641,18331.65234
36739.94531,33609.29297,2615.388428,2776.781006,22351.72266,21327.84766,896.392395,672.00647,8776.34082,5378.584961
4866.591309,2487.042969,0,0,2513.325684,1190.559448,0,0,720.625427,0
13682.17969,12264.41113,520.102844,985.36438,8070.480957,8223.380859,374.368408,434.350189,2292.53833,828.041504
11647.53418,9695.217773,459.48999,713.308716,7017.625,5682.124023,657.72998,0,3133.926025,782.756714
39064.39844,34252,1214.462402,1115.455078,27789.43164,18536.18555,0,496.099823,7721.793457,4527.487793
129957.3672,88487.35938,9400.160156,5282.342773,75030.17969,45607.07813,6091.563477,2840.388672,29990.48438,13362.30078
31547.08984,25831.80273,688.261475,1004.239014,18297.95117,13315.09277,0,0,6625.944336,4172.541016
0,0,0,0,0,0,0,0,0,0
58274.75,47956.51172,4558.081543,4253.483887,40389.51563,25408.8418,2888.275146,948.227966,10926.06641,6435.370117
33215.43359,26476.78516,5064.100586,4045.29541,21667.06055,13709.5332,1958.595947,1944.410034,6439.842285,3719.212891
10628.5459,9970.157227,0,0,7990.504395,4952.60498,0,0,1244.238403,606.782654
32362.83594,23632.92969,880.311279,775.333008,19095.23047,10128.69531,611.321106,0,6588.849121,4758.695312
97071.74219,77695.60938,2753.563721,1527.195557,58749.5,43403.01563,2252.910889,0,46812.65625,11466.46191
5956.46582,5207.458496,0,0,3792.003662,2398.574219,0,0,739.1698,623.68927
6012.300293,4446.820312,0,0,4104.741211,2254.779785,0,0,1243.282837,1162.314697
55864.82422,50951.29297,2448.363037,3874.30127,35736.83594,27305.90625,1152.528564,601.831604,10320.54981,5874.296875
4846.194824,4131.883301,730.07251,0,2918.790039,2132.409424,0,0,659.174805,0
94036.6875,76235.61719,8842.453125,6382.344727,65530.30469,45032.61719,4022.062744,2835.079102,19320.9043,11533.64258
14363.0166,12047.47559,848.250183,0,10502.61621,4589.712891,559.509399,0,2494.879883,2343.410645
11652.53613,6757.051758,0,0,7103.021973,4962.944336,0,0,1066.312988,1011.325439
7430.588379,5595.883301,0,0,4999.958008,2453.481445,0,0,528.608582,812.288696
34508.82813,22881.18359,1102.972046,603.908386,17824.35547,10617.45996,1024.438965,0,7162.687012,2821.07251
7421.397461,8148.481934,930.970154,0,6311.536621,4306.777832,0,0,1163.925903,0
8505.172852,6820.136719,383.257233,381.225342,5702.689453,5076.044434,0,0,2225.12793,634.469788
112093.1797,96107.33594,0,5934.890137,71590.55469,52060.92188,4743.103027,3187.161621,25675.01367,12963.54688
225282.5313,176288.6094,20685.38281,16736.38672,133640.1563,95734.66406,9826.625977,6317.350098,46926.29688,24634.95703
4964.01709,2265.325928,0,0,1262.822144,1008.703369,0,0,716.998901,0
10857.54395,8584.489258,0,0,5844.260254,3764.142578,0,0,1136.017334,977.376892
7170.307617,6531.41748,0,544.644897,5030.971191,4417.242676,398.712158,0,1189.880981,571.466858
35655.97656,28926.99414,1921.248901,737.704712,23622.99023,13417.92383,1236.150391,514.200195,4960.50293,3605.478271
17767.39063,17260.04883,822.241516,512.591858,14241.23926,13189.7627,513.036133,639.751343,3603.950195,2628.884033
58984.26318,53285.34229,3221.449463,1760.064087,40582.30005,26050.05762,1290.089172,1150.716583,11017.64886,5796.168213
93452.66016,80948.70703,2408.765656,1988.643799,65164.81348,44575.91113,1670.604248,1219.295471,18307.36157,10474.41321
398410.7188,323154.875,37389.16113,29850.76563,254161.6016,183560.9922,18281.32813,12173.31055,78188.99219,47641.86914
283190.8452,242252.2754,2176.833832,5756.604736,187580.9334,134272.4343,3725.879639,1531.123932,51848.86688,28824.88574
0,0,0,0,0,0,0,0,0,0
177620.0625,130734.6719,0,3631.72168,99269.35938,63854.26953,1984.147461,1723.178711,45763.35156,23081.25391
31590.31641,20061.86328,1956.563354,2164.463135,17128.32813,10078.65332,1226.144653,0,8311.514648,4756.862305
5937.713379,4531.033203,446.668213,0,3549.873779,3068.151367,0,0,794.396729,0
157520.5605,133102.5098,11509.00549,8911.937744,101212.6143,75236.93994,3130.563965,3115.103027,28989.31738,16314.74841
20526.81836,15423.24902,993.60144,656.743469,13178.44824,8212.637695,0,0,3006.779541,1213.352905
277482.9688,229551.0625,0,12970.91992,174647.6563,119991.2344,468.551758,4715.093262,50108.77344,31012.53516
21495.625,17402.67578,2139.276367,523.301941,14268.3418,9947.263672,624.704895,0,4000.929688,2870.077148
0,0,0,0,0,0,0,0,0,0
205055.75,154970.4219,0,6263.609863,123647.0156,84737.58594,5674.371582,2117.874512,41437.52344,21749.6875
429181.3438,293152.4688,27864.60938,18576.64844,236377.1875,137893.3906,14000.86719,7420.179688,93373.89063,56498.625
130471.4844,94465.16406,6275.9375,3213.039551,71415.1875,47223.30859,3268.349365,827.098694,28887.2832,15963.92676
183448.8574,132370.9258,2532.629395,4235.236573,102566.082,65631.11133,1644.645325,1158.637756,40041.68774,20174.31763
378480.5234,253326.9492,24640.09375,18307.56152,197438.8828,126700.5879,10256.26856,5999.84436,76661.9834,43896.39355
30500.09375,28416.60742,2342.270508,2183.295898,20078.08789,13789.99121,679.601379,722.865479,6278.696289,2378.017334
62246.66406,58201.35547,0,3118.888916,40033.05078,32248.27734,959.6297,927.574036,13279.37988,8096.575195
6632.070801,5376.223633,0,0,4471.342285,2421.031006,0,0,0,0
93884.64453,72656.70996,6221.292969,5237.97702,62843.08301,44624.97266,2369.453857,2120.741943,18754.56201,9791.992431
132960.9824,98168.57056,5417.436768,4057.424865,75265.04199,50404.43561,1241.779572,628.206848,28281.05762,14967.75659
348179.1785,278895.1284,19565.80481,18228.53827,214885.9065,147527.8395,2778.499237,7303.935303,65057.54111,42213.20703
206994.5781,169028.752,13854.71826,8434.093079,128964.9492,87779.60449,0,2573.398438,45831.8291,28321.81397
36089.85156,27919.67383,3020.116211,2122.142578,18396.50781,13240.89258,721.645935,753.944214,7377.531738,4298.231934
274266.5,206504.3906,25108.89453,16035.26465,151159.75,105049.2578,12706.20606,6771.807617,56907.82422,31077.95703
58886.63672,41600.16406,2011.003784,1097.728271,34070.11328,23885.53516,688.047241,902.675842,12179.95703,6851.637207
0,0,0,0,0,0,0,0,0,0
88962.13281,68987.45703,7533.98706,5473.895996,48377.50977,36220.44141,2119.464051,1587.123657,16978.24512,9856.09668
177504.0781,139619.8438,14221.60156,11033.91113,109924.0313,77928.02344,7082.162109,4209.155762,32435.61328,22609.86328
0,0,0,0,0,0,0,0,0,0
10648.47949,8570.176758,0,533.588074,8258.883789,6115.519043,0,0,1088.127563,748.988892
0,0,0,0,0,0,0,0,0,0
169587.5664,122529.9805,10330.23438,6102.871582,97490.47266,60091.53906,3352.843994,2670.618683,38640.30078,21382.50049
11739.09863,10117.48926,565.88208,0,6496.235352,3558.575195,415.311859,0,2325.514648,1192.735718
111087.0391,94100.15625,0,5409.923828,67958.51563,49265.35547,3626.499512,2357.154541,19434.9707,12712.96191
151895.5781,129987.5,12570.04004,9745.868164,103916.2031,63142.79688,0,2860.866455,27872.68945,15712.36426
399968.7788,305116.1489,22846.40076,19047.93274,240696.5093,161278.6426,728.090881,6495.631897,77841.33057,41161.32654
346323.9287,280843.04,10258.5968,7232.011719,212286.1318,137837.2188,5427.031128,2922.57251,65563.84644,37397.36853
28291.27344,25334.91797,2435.158936,1029.956543,20206.9668,12522.94336,863.633118,0,5671.897949,3840.824951
689718.5625,514501.375,0,33057.64063,407729.3125,275401.1875,0,13716.62207,151605.7656,80331.95313
0,0,0,0,0,0,0,0,0,0
45928.38281,37319.45313,3029.630371,1907.910278,29384.20703,20665.17578,1003.669373,882.999573,8368.345703,4784.79541
0,0,0,0,0,0,0,0,0,0
536684.3906,379184.7188,48570.23438,39085.6582,326705.125,206770.7266,25296.45606,13578.35742,107764.9883,65273.65234
96573.04736,80833.81616,4472.983734,4340.536865,57339.19672,45466.75623,2433.078308,904.073181,19215.3269,9769.730224
3308.669434,2899.77002,0,0,2359.633545,1009.657227,0,0,0,0
87384.76074,82528.69922,4500.46692,3093.58844,60510.26563,42744.44287,2499.484315,461.242065,16703.44922,9092.343139
83329,66492.17188,4403.876953,3451.073975,53573.65234,38668.45703,3153.071045,2466.28418,15111.13184,12117.46973
23437.82227,18289.16992,698.236084,700.277954,11970.55664,8932.880859,0,0,4339.964355,2442.965332
384665.0469,278348.1094,22030.83203,16921.73926,221317.9609,144504.9219,3605.898926,8216.732666,76092.16406,42164.94336
180352.125,152467.8867,14478.60645,10100.22852,118528.3789,86951.74414,1157.287598,4411.128235,31891.26855,19770.48926
0,0,0,0,0,0,0,0,0,0
267598.5479,157624.3364,15276.73694,11199.3053,128822.0073,70744.84375,7918.796387,3193.10083,88509.66333,37428.0108
31465.63672,18200.29297,1931.466431,678.48999,15776.02637,9592.833008,1251.533813,0,9026.003906,5409.313965
4584.369141,2231.822266,0,0,2257.989258,1033.328979,0,0,449.334442,0
435414.0078,250486.4551,25123.38648,12864.32965,205307.2949,114287.0674,1052.420883,4843.762695,79263.82227,53016.49414
334132.8086,196800.417,17928.35797,9340.897949,169328.9097,92689.24292,8834.442627,3805.662354,64029.9751,39195.28247
8372.49707,7189.454102,0,0,6306.114746,3763.096436,0,0,526.263062,0
29368.32422,27938.37109,1025.513794,2493.871582,19373.62891,13784.09375,414.815887,0,5784.772949,4089.537109
10251.43164,9739.399414,583.297913,0,7416.395508,4740.097656,0,0,2464.311279,813.519714
4846.250488,4076.146729,0,0,3317.548096,922.622803,0,0,1788.361816,0
268332.5625,237246.1563,21660.95898,20376.88672,165588.6563,126802.3047,0,6032.878906,67535.82813,35838.34375
0,0,0,0,0,0,0,0,0,0
413393.375,316359.4746,23625.9563,16016.39728,227789.3179,155608.96,0,6515.953125,77786.73279,42565.8324
52561.00391,43340.98438,2971.194336,2281.033691,27841.99023,23063.50391,1028.828247,1042.041016,9313.335938,4988.450195
26336.83594,22783.32617,1089.935547,1037.237793,14763.92969,10291.2793,673.334839,480.833801,7501.36084,3184.613525
225458.6816,164400.4023,9727.586304,6239.181794,126919.5996,79546.64453,4060.27771,1709.773743,43887.81299,26204.22949
35713.21973,24939.29883,2612.245117,1985.268555,19729.09717,13369.23608,509.377899,0,4816.980469,4015.08374
303765.1719,221347.2344,0,4922.405518,168128.4766,111739.4297,3542.642823,0,58527.32813,34696.71875
0,0,0,0,0,0,0,0,0,0
131985.2012,92263.8584,11497.35522,6718.553711,78132.36914,48288.69922,3390.843933,3238.868714,35477.69775,20182.00073
243617.7031,177211.9844,21020.5957,15640.77832,139169.1406,83395.38281,0,5742.41748,51183.8125,27134.71289
218614.6602,189153.4453,18623.79907,14424.06201,143321.082,107197.4863,7661.233826,4178.137146,45552.55078,25760.26416
5295.611328,4263.057129,0,0,2682.933838,2088.149414,0,0,1092.425659,419.333557
21522.48438,13312.68359,692.306335,1848.723755,12233.86035,6257.22168,674.450012,0,7151.527344,2769.858154
81320.98096,64711.78467,3012.270508,2428.681397,53078.6416,35823.375,2027.461609,662.830688,17960.11835,7167.053466
83684.36524,77584.36523,3584.612793,2688.306641,57694.41992,43475.35059,822.159363,732.004517,17155.19727,8410.935303
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
23284.22461,20932.75488,1563.925781,1359.621369,15850.53564,10144.2251,0,0,5240.056152,1626.291931
10088.37988,10209.26953,0,0,6508.513184,5113.257324,0,0,3422.864502,524.119934
41988.63428,34966.56763,2644.817566,1220.053711,27181.09033,21004.61939,479.583954,987.84317,9254.249268,2809.998291
5105.038086,3685.714355,0,0,3630.639404,1169.129639,0,0,0,0
3335.452881,3041.690186,0,0,2492.268799,675.26886,0,0,416.469177,0
20678.77539,15722.44873,1082.523804,440.81488,12858.43091,7275.614746,0,0,2491.682984,1621.059631
14123.11108,9654.74292,1059.100006,0,9270.217286,5728.21344,0,0,1434.236023,640.404968
849039.9141,657855.4258,1916.207642,23095.07733,487490.4141,332999.8418,2408.668945,9000.226745,171640.8916,89771.43603
94584.01563,71075.97852,5349.210693,3464.206909,57341.89063,33826.74707,1073.785034,667.285461,19292.0625,10437.22461
22372.8916,17817.41064,0,0,11368.85693,7952.779297,0,0,5480.124512,2181.23938
432033.75,294237.6328,35351.72949,22269.17822,234220.6797,148649.793,16578.58447,8931.958252,91561.57617,50617.44141
113271.9727,76322.13281,9135.684082,4350.50708,67507.26172,34189.73047,3041.380127,561.872437,31365.97949,13141.8291
211895.3711,135560.7266,6915.18457,5536.573974,107717.4355,69539.95508,4275.329163,2398.972412,58592.39746,30969.14453
392868.5781,261714.7031,19994.98779,14869.23193,224479.8359,137025.6367,10401.39917,5213.118775,68087.28711,42055.6084
284539.7656,188231.2031,18543.24707,12111.03809,151871.2773,92793.61914,7261.84082,3975.839599,48864.94922,29502.54883
168268.7344,135600.9531,9153.103516,6708.614746,105038.8125,73789.77344,4640.624023,2438.205322,32392.74219,18141.38281
42844.30859,39996.98828,1952.864258,0,31725.95117,19778.81445,0,0,8790.817383,5099.398926
3749.16333,2984.62085,0,0,2176.008789,779.572693,0,0,601.536316,0
76520.66113,50955.29688,1851.018372,1532.489929,45494.41699,23804.2981,1724.78711,579.297241,17911.27637,7852.205261
25448.25781,17697.9043,2055.050781,661.943542,15455.78125,9193.043945,453.218506,463.135834,6996.954102,3288.605469
20582.15625,14804.00977,2952.54248,0,11334.63867,5950.428223,571.238098,0,3421.809326,1938.378052
185794.3906,124365.2969,11121.58887,7710.45459,104447.8047,64476.57813,6363.207031,3186.910889,35676.60938,20567.02539
162076.0781,116735.5859,11786.3125,9380.646484,95930.07813,60456.07422,0,2690.700684,27672.57422,18243.19336
0,0,0,0,0,0,0,0,0,0
52075.8125,38221.21899,2325.932373,3206.755615,32859.94312,20332.03796,951.365967,0,12723.35858,7049.528595
116454.4063,74451.5625,5669.267578,2458.887939,64061.34766,39779.21484,2908.244385,792.940857,22908.48242,13608.12695
14937.49023,12225.67578,0,0,7226.100098,5920.235352,769.192322,0,3171.148926,1024.12793
3605.949463,2254.089111,0,0,1956.302734,0,0,0,0,0
70601.17969,64514.64063,5495.011719,5252.892578,53209.06641,33643.25391,4117.442383,1040.389526,17376.50977,9111.458008
60264.22656,58108.35547,4580.319824,5264.701172,38270.5,29595.11328,2730.236816,1130.357666,12032.06445,6133.793945
12381.70898,11904.71484,630.185303,796.155762,8742.49707,9718.919922,0,0,3545.984863,611.134399
11723.09277,10113.45898,1210.15564,553.0755,8047.040039,4132.712402,0,451.677338,1091.421631,703.052856
98486.40625,66128.3125,6397.728516,4292.168945,54741.20313,33675.77344,3374.738037,767.240112,22944.64844,13281.44922
2322.752441,2241.878662,0,423.268555,1184.876465,800.459351,0,0,0,0
393141.2969,302043.1563,11777.07031,21488.72168,233137.2031,159230.3906,4715.627076,5637.181885,66548.05273,42440.88281
0,0,0,0,0,0,0,0,0,0
155142,138489.25,0,5507.927734,104664.6094,82952.38281,2670.213135,1976.426147,32776.59766,17669.06055
0,0,0,0,0,0,0,0,0,0
69096,52120.29297,6453.621582,7755.334473,40829.88281,30591.66602,2530.945068,1144.028198,18981.27734,8198.142578
39086.46289,29205.37549,2452.503998,576.279541,23399.33545,15337.19653,0,587.83844,6160.012086,3311.501892
89662.52051,68073.17871,10149.05591,5816.117615,56239.75195,40614.41162,4147.530273,1986.692505,16497.6792,10243.81305
21855.36328,11367.89844,703.861633,1129.001343,10693.18262,5538.552734,495.358124,0,5987.931641,2964.234131
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
9037.446289,6930.772949,0,0,4952.5,4700.08252,0,0,804.707825,480.163483
42739.03516,37350.80078,542.21283,1696.877258,29231.30274,20825.51758,0,0,7033.559326,3422.627197
18384.52783,14068.33765,967.130615,665.218201,11378.29907,7455.231201,412.362762,0,3123.555297,1585.208222
96768.83984,71351.70313,1737.408264,1630.212463,53278.85547,37595.47266,1459.415649,0,19894.7749,9303.833252
11941.25781,10155.5293,750.032349,401.690979,7837.708984,5708.394043,682.622925,0,3018.266846,1162.904785
3332.299316,3168.013184,0,0,840.970398,685.487305,0,0,0,0
23209.18066,24102.63379,0,953.45166,16021.35156,13264.97656,0,0,3157.761658,1910.218628
227736.5469,171494.8281,0,7975.572754,132377.3594,99233.52344,604.236877,3367.640381,40237.07422,26184.92188
73622.07031,57787.61719,4815.709961,3198.740967,47015.51563,33174.69922,2612.943848,0,13541.14356,9614.998047
5778.379395,4125.518066,0,0,2928.525146,2159.944092,0,0,579.801147,558.276794
81505.76563,47288.12891,7582.660156,4134.145508,39215.75,22056.94727,2670.141846,1038.376465,16011.78711,9716.260742
37415.33594,24962.30664,2587.31543,2553.487793,18622.18945,9104.666016,538.315735,0,6511.626953,2345.860596
103800.9629,71656.53565,6602.724945,2921.863647,60489.23096,36310.39209,2781.708679,0,25005.87451,11917.82672
0,0,0,0,0,0,0,0,0,0
226157.5156,157127.3906,6171.037109,9588.374024,125587.1875,70241.75586,6706.452149,2745.735413,49000.94922,24191.0918
330277.125,200767.0938,22346.82031,15941.80762,170441.9375,100051.5234,10257.07227,6901.75,68283.26563,38328.78906
81066.44531,62141.36328,3193.2229,901.448059,45808.05859,32277.82617,1150.21521,548.834412,20686.89258,9374.973633
8812.686523,7401.563477,442.295807,503.610718,3841.505615,3134.205078,0,0,905.356873,538.2052
145400.1563,115038.2422,0,2973.546875,84416.64844,62943.36328,0,804.325073,24992.16992,15531.64844
36182.27344,25849.45508,2707.218994,2127.160889,19772.10938,12851.73633,573.249634,0,7281.686035,4420.781738
235555.4531,155572.7969,0,6435.121094,121091.6641,73778.92188,186.555984,2580.317139,47874.17969,29463.35938
5805.150879,4948.336426,0,407.31192,2345.023682,2357.983154,0,0,660.617737,701.002441
61391.66406,48341.12891,3027.97998,2254.351807,36561.39844,21858.22656,582.531616,656.541382,14166.63672,6965.65332
219915.5017,164407.6611,9928.810547,9534.364258,123986.2301,86358.57324,4747.999023,2746.269287,41997.28223,24296.64648
323949.2568,239541.1611,17768.92969,17022.34961,193897.3558,135176.3672,11900.36719,6785.934082,60740.96094,32416.59375
0,0,0,0,0,0,0,0,0,0
30563.64844,22495.32617,2016.212891,1245.316284,19703.72656,11486.3457,788.093933,513.179382,4946.195312,2826.012207
49360.4375,38813.29297,2792.430664,2630.444824,30910.2207,23669.2207,728.058411,695.853027,13396.73242,6184.947266
26148.75195,16366.55762,3247.120605,2867.481689,12849.57422,7934.645508,1845.035889,747.431213,4542.940918,3240.490234
11374.06152,6167.337402,457.536407,489.008545,6386.290039,2913.53125,0,0,3001.644775,760.595703
6613.279785,5401.336914,0,0,4052.42041,1939.840454,0,0,1045.755859,512.639771
548110.2813,400630.0078,38157.24902,33736.32861,322434.9414,218155.7187,18352.14258,12561.16089,116232.707,68308.84522
55214.71484,40730.21484,2864.217773,1090.526123,26461.58594,18941.94141,727.534973,505.456085,11257.85352,5351.169434
57540.54688,51447.26172,2625.537598,2711.897949,43858.70703,27475.60547,533.810059,636.526428,16671.28906,7249.989258
35583.45703,28094.88867,2469.304199,2592.584717,21139.30469,18005.5293,518.461548,0,9177.522461,4471.821777
55677.61328,42060.24414,1422.379028,1000.424622,32608.09375,23930.54248,548.852112,0,8636.088989,4568.888611
121489.0078,115411.7461,3889.76778,7216.409668,87318.12891,65287.41797,4821.041382,1765.6297,21092.44824,14525.7041
28250.15381,20926.18066,0,0,16052.4375,9046.237794,0,0,6151.112855,550.013733
24883.04981,17159.66602,1017.835449,0,14118.27612,8700.819458,760.701355,0,2513.911743,1606.109558
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
359210.3594,293211.8242,36554.02393,29622.68408,232002.1836,164930.1113,9937.233613,9790.49115,72680.29688,41358.5127
38821.46582,29197.88428,2340.602051,2121.952515,21146.2749,14841.83338,1014.387939,0,6605.086487,3024.545777
235503.8125,202118.9927,15353.49219,12978.93945,160014.3579,115189.8081,6705.871094,6143.983887,49898.14612,28308.12289
94460.57031,65264.39063,8275.248047,5177.271973,51913.03906,32425.82422,3685.876953,2082.07666,25901.06445,12372.0459
100786.9922,73933.42188,2612.216797,0,56997.53516,33462.03516,615.691101,715.037476,23143.68359,13426.12109
345341.748,243950.0181,27724.04102,21691.1875,196222.1436,116285.8999,12694.39551,7910.500488,64136.00311,33898.38959
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14205.7041,12469.6084,642.203979,0,8571.760742,6185.633789,437.880615,0,3291.768311,1233.149048
431095.125,306938.1875,0,15601.39063,241034.2031,155620.7656,0,5717.166992,75402.61719,42984.68359
21126.72266,21333.48242,634.51355,963.536804,15940.72363,12663.85059,907.389526,581.6922,5139.89502,2353.367432
20104.7832,18607.16602,1143.312134,454.862549,12521.62012,9609.924805,499.928741,562.059021,3899.162109,882.985657
209667.3281,176351.6406,22339.52539,13837.23438,125550.3828,93133.61719,0,6270.773438,41442.84766,22218.72461
59894.18408,54680.88428,3587.970703,2388.65332,39289.50879,32257.29321,2087.977539,0,12028.44385,5734.290527
45137.2124,40771.25342,1874.399963,1627.617431,29700.84424,21236.5531,981.536438,521.430725,10441.65088,5997.92456
12792.79199,13923.79688,791.375061,0,8146.86084,7545.458496,0,0,2608.813477,1920.392944
107566.3345,86727.84766,8342.633027,5259.162048,71099.37866,49660.33643,2816.800232,1766.576111,18804.97394,10841.18677
12293.29492,9947.182617,635.975769,673.823914,8003.42627,5172.054688,0,457.236176,2149.066162,1000.369202
58058.32617,54757.24805,5696.591797,5113.820068,37426.67383,33427.02441,2071.179505,1520.789978,12281.7041,6776.950317
140539.9063,112339.7891,0,0,91322.67969,67846.63281,0,0,24801.09766,16383.2041
23797.88672,21598.50586,2380.529297,2761.099609,17264.35742,14796.1709,0,538.944946,5779.544922,3060.255615
9007.993408,8773.584717,0,0,8168.454834,3057.320374,0,0,1734.848328,436.94574
82130.00781,54922.14453,5596.393555,4551.469238,46374.37891,28417.39844,3489.116943,1254.178345,23102.16797,10554.15332
65145.76758,51212.55762,2536.070434,3508.829102,38772.28174,23005.96545,857.940857,0,11427.74268,4119.800537
220801.4922,155363.1338,15694.78583,13351.33521,129452.5029,81986.81689,7179.397461,3000.863525,38177.03784,25491.48438
4524.98877,2679.611572,0,0,1023.006348,770.355652,0,0,458.65979,0
30626.73438,24443.01172,1226.786743,1110.061768,18543.0957,13538.03027,572.304749,0,4882.183105,3757.969238
62163.82422,48278.20313,0,2695.808838,39070.10938,24296.55078,751.095337,781.095093,15037.20508,6560.958496
289234.9551,227562.3677,18243.2063,14918.69287,178157.4297,116325.8401,1777.959472,5377.006347,58469.84753,29505.73023
7049.021484,6651.59375,0,525.738037,5480.007324,3843.832764,0,0,418.203339,501.597015
10415.48462,11334.24609,0,0,8332.519043,7629.66455,0,0,2354.497803,444.657684
78249.98633,70684.90039,4587.856323,5148.724365,53662.28906,40088.98633,1085.078369,1310.26947,18086.06641,8200.491943
3572.134033,4173.159668,0,0,2717.910156,2902.037598,0,0,965.930054,0
65728.95313,56472.82813,3178.849121,2768.102295,40084.17188,30848.63477,1102.02478,865.476746,9844.216797,6611.243164
121467.1875,96152.02344,11426.81641,8864.727539,80157.88281,59568.73438,6417.704102,3677.363525,21791.33398,15585.73535
140115.6406,92343.19531,7463.519043,4801.802734,79488.10938,37924.48047,3642.456543,1310.590942,33253.73047,19968.55664
141432.7813,95194.8125,0,3677.777588,76071.28125,45649.85156,2362.902588,892.056763,25949.75977,16895.55078
368678.3906,261818.3828,19763.30078,12582.75293,203911.8672,124125.7266,2932.283447,5166.382324,79933.98828,45508.91406
245087.4844,199740.5,21661.88086,17844.91016,155736.8125,104162.9219,0,5729.772461,53300.24219,29980.69531
71317.26563,58638.56641,6434.986328,5750.609863,47450.57422,33817.16797,4059.182129,1141.861694,19116.28711,9408.873047
31860.98828,25000.88477,2013.713989,1192.384399,17588.68359,13822.56152,860.602722,0,8412.31543,4003.077148
9791.198242,9305.083984,0,0,7122.256836,4405.07666,399.505188,0,2133.381348,1075.515137
157268.6094,122050.0391,11057.00586,7495.919434,95389.97656,73421.34375,87.780914,5582.688477,35754.23047,21008.38672
28878.40234,23727.81445,0,0,19700.19141,11650.46777,0,0,5984.578125,3709.011719
74454.03516,72442.83691,3308.94104,1119.090332,49229.13477,35529.66309,1044.299683,517.943298,19833.30542,8599.205506
117735.7188,95502.90625,11178.83496,6109.495605,77846.10938,50320.94531,3712.412109,1256.225586,31725.16211,14900.44434
335306.2188,253632.3281,25035.74609,18805.125,207214.4688,134574.2031,0,6922.959473,61864.33594,35382.08594
108092.6406,88592.28906,0,3358.158203,65317.16797,45183.61719,2162.452148,1800.06543,17793.16406,12460.70801
26285.95313,21306.37695,1207.411987,707.44574,16659.04297,11069.88086,470.416138,0,6664.407715,3514.904053
78188.34375,57260.48438,1987.05603,0,42798.64844,25574.01563,499.429413,0,12356.45801,8080.66748
398687.4849,310655.4741,21396.5332,16032.82715,242198.3126,159454.8931,0,6758.286621,83077.44531,42370.33203
55292.82813,46942.98828,4018.358643,2279.029053,33790.19922,21499.03711,2022.823364,504.62735,9856.429688,5882.643555
49530.72656,40044.07031,4397.400391,4311.647461,32716.91016,22645.58594,1008.551514,888.030457,10136.28809,4956.396484
266355.1875,197979.0938,22141.10742,18760.79297,168991,106196.5781,0,6376.65332,53238.44922,29790.84375
59915.88672,53857.61328,961.259766,1763.187622,41269.58594,30599.49219,791.03302,0,12892.03027,8635.500977
226623.0054,192820.1985,12429.12695,9931.533203,149908.3966,105458.5127,628.085449,3255.501221,44423.08203,24119.87305
6248.153809,5662.916992,433.020355,0,4495.152344,3100.787842,0,0,857.323486,0
102858.7676,82646.72852,2323.278932,1444.236724,60583.03467,45016.88965,749.482971,0,18591.18848,9267.608337
54615.75537,44883.59448,2136.380127,2807.182739,38023.92334,22887.85791,415.082397,413.499176,10207.45551,7280.459107
353707.7656,243445.5234,6269.227539,8367.559815,200344.9453,123525.3516,6615.707764,3198.984253,78103.38281,41716.93359
121298.9531,94278.9375,3609.538574,4573.759277,80279.38281,55931.58984,904.424805,1932.177124,22203.51758,11959.39356
53746.92969,50901.92969,3642.880127,2794.957764,36777,26836.95508,1571.889893,1023.61615,9707.994141,7718.339355
0,0,0,0,0,0,0,0,0,0
112999.125,85741.88281,8148.511963,6136.988525,68055.55859,41391.125,4832.878418,921.481201,27731.14551,15727.90234
4238.943359,3996.340576,0,0,3336.634521,2653.569336,0,0,998.22522,0
3137.621338,2681.937744,0,0,2187.062256,981.440674,0,0,0,0
0,0,0,0,0,0,0,0,0,0
17976.95508,14462.18945,957.731018,809.990723,12191.99512,8590.042969,0,1138.582275,3870.709229,2117.718506
0,0,0,0,0,0,0,0,0,0
15999.15137,16303.30054,0,0,10554.96069,6082.122803,426.424042,0,2233.916534,411.129395
