Accession,TotInt_126C_Ecoli_12prot_MS2,TotInt_127N_Ecoli_12prot_MS2,TotInt_127C_Ecoli_12prot_MS2,TotInt_128N_Ecoli_12prot_MS2,TotInt_128C_Ecoli_12prot_MS2,TotInt_129N_Ecoli_12prot_MS2,TotInt_129C_Ecoli_12prot_MS2,TotInt_130N_Ecoli_12prot_MS2,TotInt_130C_Ecoli_12prot_MS2,TotInt_131N_Ecoli_12prot_MS2
P0AC47,31502,41748,31964,39225,45686,32358,40978,42527,38958,36488
P0AC51,5101.3,6847.5,5383.7,6384.2,7333.8,5554.4,6834.7,7120.2,5910.2,5228.5
P0AC53,331150,325630,325690,364800,377200,327680,394250,377830,339950,353290
P0AC55,1691.3,2159.9,1665.7,1885.7,2576.4,1820.9,2376.3,2066.5,2070.1,2110.1
P0AC59,94699,106080,103090,118080,135560,104250,123800,123290,109830,117220
P0AC62,41597,52607,41823,46212,55962,44857,49980,50389,46974,38905
P0AC69,16913,24495,18247,22126,27175,20291,24128,22702,21454,17928
P0AC75,14580,14108,13437,17284,17664,15119,17074,16194,14962,15408
P0AC78,14011,14938,14371,16740,17542,14657,17526,17251,15430,14210
P0AC81,41051,54670,43590,50388,55987,43163,50410,50879,49608,45484
P0AC84,5022.5,6039.5,4567.5,5763.5,7579.3,4875.9,6387.9,5380.1,5472.7,4782.6
P0AC86,146070,135950,139120,156480,162850,141180,168010,159690,143130,150110
P0AC88,2458,2630.5,2073.6,2610.5,2719,2124.7,2526.9,2749.8,2418,2355.9
P0AC92,5192.7,5763.7,4723.6,5939.1,6050.5,5198.4,5618.3,6047.7,5303.2,5939
P0ACA1,27818,36275,23141,34664,42232,30430,37249,38027,32741,29819
P0ACA3,67716,89145,65334,83494,101920,66843,89113,87726,80889,66419
P0ACA7,73410,92598,71909,86935,104940,72704,96868,94064,86679,73440
P0ACB0,46317,59694,45570,55863,65824,50451,59407,60648,55364,49848
P0ACB2,200990,212900,185860,226730,248740,194280,240000,237340,205110,202030
P0ACB4,19795,18653,19937,20481,22024,20722,22761,21385,20247,19109
P0ACB7,63292,59068,76346,70991,72326,64686,75891,70910,65335,66067
P0ACC3,23255,28700,26722,28192,33044,27985,30126,29956,29593,27202
P0ACC7,156440,153160,157400,177040,184390,148700,183340,177160,164050,172950
P0ACD4,50179,61733,52041,55663,65983,50755,56465,57811,53780,48850
P0ACD8,70288,75172,67047,80584,85473,68372,82448,83701,72271,72923
P0ACE0,42122,39857,38255,47705,51680,41175,48711,45940,40880,39629
P0ACE7,40325,49400,34238,49686,57191,45865,51228,50580,46106,42770
P0ACF0,190610,229870,204300,234750,252120,226550,253240,246280,241150,219860
P0ACF4,84679,93236,90347,101540,109190,98143,110540,104010,105820,91473
P0ACF8,413570,460250,456840,483030,533490,463100,520980,499910,475800,438280
P0ACG1,17682,17880,16822,20332,21315,20291,21363,20867,19833,20480
P0ACH8,9314.4,8620.5,10037,11008,10196,9891.7,11526,11010,10650,10092
P0ACI0,70789,64792,67787,77986,82317,73738,76234,78391,73237,75667
P0ACI3,20803,20658,20665,24605,25134,22543,25159,23721,22913,24383
P0ACI6,7544.1,8561.8,6657.3,8698.9,9579.6,7586.3,9402.7,8869,9326.9,8322.3
P0ACJ0,73421,80940,74864,86204,94396,77642,87293,84876,81324,85112
P0ACJ8,350330,370620,369370,360860,442050,355060,447750,496090,384560,361230
P0ACK2,10961,13625,10420,13253,15290,11274,13717,12946,11904,11027
P0ACK5,28451,29082,29014,31362,33913,30060,34408,33273,31032,31233
P0ACK8,3039.9,3178.2,3260.4,3681.5,3597,3063.6,3843.8,3617,3181.8,3740.3
P0ACL2,16256,19723,16615,20281,21981,17269,20672,19519,19030,17825
P0ACL5,15158,16876,16372,18704,19780,18385,18792,18170,17235,18489
P0ACL9,19200,24705,19581,21825,24845,17269,21943,21457,19697,25405
P0ACM2,7053.5,7287.2,6880.5,8041.4,8381,7397.8,8708.5,7755.3,7305.5,7303.2
P0ACM5,23318,24609,22839,25610,28058,23871,27783,27032,24691,24048
P0ACM9,4879.6,5012.4,5600.1,5720.1,6281.4,5597,6274.4,6254.7,6503.3,5788
P0ACN4,90726,97105,89688,104930,112230,94333,108090,107530,96561,97109
P0ACN7,53826,54545,51590,60538,63625,57733,61724,58954,57683,60649
P0ACP1,29972,28500,29527,34273,34615,31164,34090,32805,30953,35408
P0ACP5,52189,48820,49885,57934,57705,55739,58910,57893,53182,54667
P0ACP7,56584,54001,62074,62132,69041,60188,67627,67440,58336,58571
P0ACQ4,49692,52993,50382,56881,62837,52177,60896,59254,53715,55195
P0ACR4,9386,9123.4,9698,11405,11602,10342,11244,12001,9432.5,10451
P0ACR9,16457,21183,16429,19217,22726,18478,20968,21086,19375,16603
P0ACS2,9978.5,9350.6,10452,13171,11874,12396,13042,11672,11341,12279
P0ACS7,14382,13959,14137,15725,16968,13613,16637,16094,14354,13743
P0ACS9,1683.4,1450.1,1612.5,1681,1784.9,1811.4,1766.8,1825.2,1976.2,1697.6
P0ACT6,3085,3426.1,2680.1,3938,4276.9,2752.3,3785.4,3753.1,3106.7,2861.9
P0ACU0,15505,17890,15168,18457,21210,15283,18911,18459,17596,15392
P0ACU2,15480,15086,15856,17197,18585,15043,19029,17640,16850,16207
P0ACU5,24495,21388,24056,24306,28747,21634,26610,25354,25002,21843
P0ACU7,42650,56536,42109,52157,63899,45974,54512,53338,50762,45442
P0ACV0,5601,5725.2,5638.9,7303.2,7514.9,7007.1,7380.5,7498.8,7499.8,6981.4
P0ACV4,408.8,379.35,451.74,387.73,438.98,415.56,398.91,453.49,370.63,421.27
P0ACV6,34989,40942,33019,40661,45210,34406,39638,42613,36801,33538
P0ACV8,4772.3,6482,5900.8,7075.8,7820.5,2079.4,7062.8,5868.2,6454.3,5128
P0ACW6,17322,20563,16975,20185,22000,17572,19918,20394,19368,17598
P0ACX3,3782.4,4659,4178.9,4439.9,5058.3,3138.1,4900.7,4489.4,3814.7,4670
P0ACY1,11498,14419,12104,15218,17244,13450,15225,14862,13881,13492
P0ACY3,233540,221410,224670,264640,268110,215520,278090,261690,230860,238310
P0ACZ4,7061.1,7472.8,6382.6,7762,8729.6,7684,8421.8,7595.3,7381.1,7188.3
P0ACZ8,19364,20118,20936,21906,23169,20322,23102,21712,20630,20724
P0AD01,9767.1,9308.1,8149.1,10897,11211,9203.3,10684,10639,10177,9702.4
P0AD05,30579,44474,31485,39842,46932,32546,38996,38982,36940,36334
P0AD07,3799.5,4229.4,3652.9,4525.1,5126.8,3914.7,4862.6,4317.5,4098.2,3843.3
P0AD10,7948.9,8564.5,7554,9110.7,9792.5,8550.4,8805.3,9441.4,8942,8415.4
P0AD12,75118,85412,72292,84176,94593,73227,87048,89351,78561,78344
P0AD24,16386,17403,19490,18958,22678,17662,20116,19474,20167,22239
P0AD33,25261,30433,27048,29495,33845,26171,29617,29763,27384,25001
P0AD42,540.68,745.73,535.57,661.2,813.9,697.35,693.28,791.82,710.99,758.81
P0AD49,32266,43409,34217,40197,44108,38231,40350,39291,38537,36348
P0AD53,912.99,649.91,586.18,844.78,1046.8,1382.8,803.73,735.34,647.69,614.92
P0AD57,14137,18503,14796,19418,22335,16894,20983,19739,16860,16156
P0AD59,25109,35911,25140,30775,40648,28191,31368,31657,30906,26878
P0AD61,429240,402570,420690,462630,494160,390630,493720,470270,417280,413300
P0AD65,2955.7,2528.4,3014.3,3749.7,3395.6,3053.3,3560.8,3230,3340.8,3049.4
P0AD70,45768,45235,43143,50460,51935,47169,50904,50997,46566,51079
P0AD96,28399,33733,28679,32816,36580,30936,34624,35006,33105,30309
P0ADA1,13300,17627,14673,16663,18627,15356,17881,16910,16231,14206
P0ADA3,42144,46198,43846,48785,51948,45101,50466,49150,48895,48841
P0ADA5,35165,31924,33059,34790,36384,32823,38907,37481,34105,34997
P0ADB1,34758,32115,33438,37332,37663,33062,41015,37432,35323,35658
P0ADB7,4462,4466.3,4451.2,4860.9,4981.6,4385.9,5824.1,5412.8,4695.8,5004.9
P0ADC1,29151,30152,28200,32583,33911,29698,31790,33758,29438,30095
P0ADC3,22593,20103,20727,24197,23822,22918,24037,23867,22332,23220
P0ADC6,8435.8,7953.8,7874.2,9052.1,9340.4,9512,10037,9587.8,8620.5,8504.8
P0ADE4,3252.8,3451.1,3404.1,4063.4,3677.4,4217.9,3722.1,4228.9,3866.6,3625.7
P0ADE6,204690,264110,197450,235640,284900,214110,257340,255870,241510,195190
P0ADE8,113420,127490,118230,133590,144220,120360,139990,137140,126950,126170
P0ADF6,2316.1,1959.7,2010,2402.5,2466.9,1918.1,2573.3,2602.4,2595.1,1671.3
P0ADF8,8544.2,11900,8519.6,10845,12579,9639.2,8447.5,10628,10623,13342
P0ADG4,92899,93808,96179,108100,112760,99422,112230,105940,96952,99827
P0ADG7,155320,154550,144850,174340,184340,145680,184640,179280,154950,150160
P0ADI4,30286,43927,30565,39408,49205,30157,40692,41521,37412,36085
P0ADI7,3000.2,4973.1,3587.1,4218.3,5741.9,4362.8,4611.1,4391.9,4740.6,3639.9
P0ADK0,23748,23368,22102,26010,26657,23584,27970,27308,24572,25889
P0ADK6,15911,15394,15973,17462,18824,16731,18910,17891,18440,16622
P0ADK8,34363,33888,36040,38685,38467,34624,39326,36125,35438,35011
P0ADM4,13938,12522,12811,15424,14523,14038,15855,14885,14015,13344
P0ADN0,4021.4,3721.5,4181.4,5283.5,4652.7,4675.5,5415.2,4646.2,4535.1,4667.2
P0ADN2,123880,146540,132280,145990,165520,136270,145980,152550,141620,134720
P0ADN6,2474.6,2630.5,2354.4,2906.5,2897.1,2627.7,2902.7,2970.3,2467.3,2931
P0ADP0,8752,8777.1,8409.8,10558,8622.2,9020.2,10370,11046,9586.5,9523
P0ADP2,23953,30014,25772,30149,36186,27398,31643,31418,27937,26452
P0ADP7,1393.4,1044.7,1166.7,1325.1,1469.5,1204.7,1389,1513.9,1240.3,1201.2
P0ADP9,29410,35876,30065,34482,40872,32222,35400,36761,32863,29992
P0ADQ2,40045,38650,39834,43763,47893,41310,46711,44844,41477,38800
P0ADQ7,12371,14635,14004,16007,16807,15418,15629,15768,15423,17428
P0ADR6,66342,68558,71335,76605,78716,71085,82870,79623,72189,73461
P0ADR8,76856,76415,78428,87646,95214,79611,94695,89553,83693,80663
P0ADS2,21653,25408,21140,25205,28554,22384,24282,26693,24440,21497
P0ADS6,116300,143950,129510,139380,155030,133150,145190,149160,135270,127750
P0ADS9,31123,39202,33907,35208,43208,32054,39791,39470,38667,34805
P0ADT2,29087,50180,24077,32012,34023,30231,35740,85084,28990,34578
P0ADT5,48022,67580,48515,59236,75522,53004,68322,62183,59778,51565
P0ADT8,42715,41549,44850,48967,49736,44828,48444,45930,42648,43280
P0ADU2,67958,82138,66667,78469,87620,73371,80577,77485,73011,65836
P0ADU5,24345,32799,24766,29120,36247,25291,31752,31176,30158,25470
P0ADU7,1184.9,1415.5,1203.6,2086.5,1608.1,1748.6,1437.5,1495.3,1217.4,1635.3
P0ADV1,22260,32562,21461,26283,33816,25624,26787,26379,28211,25710
P0ADV5,42110,44965,39810,48670,51854,42389,48820,49237,44223,47057
P0ADV7,48217,50449,46427,53121,62019,54577,61566,61655,56859,54075
P0ADV9,5344.7,4450.3,4508.9,5650,5242.7,4863.9,5018.7,5038.1,4868.3,5000.9
P0ADW3,72825,70881,77777,79931,83512,74312,89158,83238,76544,78799
P0ADW8,6379.4,7957.5,6535.7,7082.2,8017.5,7792.3,8426.8,8526.4,7790.7,6675.4
P0ADX1,19004,20406,18136,21834,23669,20184,23832,22199,21488,18641
P0ADX7,9821.1,16423,8811.5,10244,14312,9847.8,10670,12414,10945,10494
P0ADX9,31556,30682,31820,37871,36755,31849,37788,38137,32132,33401
P0ADY1,115180,111360,111530,131530,136340,120740,137510,130560,120350,121930
P0ADY3,233130,218510,241790,262400,262240,238370,266340,263800,244670,262940
P0ADY7,45206,43638,45488,48705,51650,49035,51513,51612,48671,52352
P0ADZ0,180490,161850,191990,192580,195590,183730,196810,192080,179580,183860
P0ADZ4,92584,86719,92413,95600,99083,94621,103180,100910,93550,98902
P0ADZ7,38118,35094,35093,40318,41093,37896,42866,40815,37875,37289
P0AE01,35669,39443,35324,42232,45181,30073,43714,40987,38786,37148
P0AE06,164750,151020,153020,173370,173520,155780,180650,175290,164750,164850
P0AE08,179520,244350,198250,231010,283020,217840,244180,245600,230970,201150
P0AE12,105500,95853,92591,110880,115980,96307,113970,113160,99091,107600
P0AE14,6220.3,5114.8,5473.6,5934.7,6322.9,5032,7421.4,6836.4,5669.1,5938.4
P0AE18,96781,114680,97536,111860,134850,92447,121690,120420,108790,93551
P0AE22,19059,27586,20020,24048,27850,22117,25245,25642,24117,21226
P0AE37,75046,80605,74910,88140,96621,71283,89775,88623,80575,77779
P0AE39,23330,24753,22180,28023,30392,25557,28174,29956,25942,24878
P0AE45,4916,4895.7,5069.7,5763.8,5742.8,5407.8,6090.4,5696.5,4923.4,5166.5
P0AE48,8855.1,10279,9561.7,11511,12698,10450,11723,11986,11832,10918
P0AE52,137050,194740,146900,177750,232940,149270,195860,187750,188120,157240
P0AE60,4329.6,4612.7,4012.3,4774.3,5312.8,5408.1,5690.7,4992.3,5010.8,5206.8
P0AE63,13032,17562,12120,15410,17466,14496,15211,15496,15238,13092
P0AE67,478.98,806.87,524.56,661.73,861.86,864.08,943.22,768.79,952.15,663.31
P0AE70,5517.7,6637,6631.7,7217.3,7798.8,6406.5,7248.6,7298.3,7106.2,6379.1
P0AE78,67868,91751,67189,84812,100570,73689,88357,87277,82249,73743
P0AE82,8196.6,8214.9,8603.9,10250,10122,9171.2,10005,10390,9275.4,8982.8
P0AE85,4552.7,6676.6,5041,6009.9,6811.7,5751.3,5918.6,5682.8,6137.5,5267.2
P0AE88,43941,46489,46557,51367,53652,48351,51730,52438,46666,51291
P0AE91,75130,77565,72924,84672,94348,72853,94790,86530,79842,75356
P0AEA8,53320,51859,51666,60182,62433,53676,61677,60545,53057,56184
P0AEB2,87420,88538,88689,101360,102490,92894,108780,102650,91158,96282
P0AEB5,2146.3,1944.2,2008.4,2051,2318.7,1972.7,2045.8,2139.2,2560.3,2239.3
P0AEB7,28607,43855,32319,37730,47995,34996,41391,39382,38634,32169
P0AEC3,33222,35088,32300,38320,43971,35657,40578,38504,37411,36016
P0AEC5,17769,18132,18719,20928,22196,19080,22507,21294,19525,20446
P0AED0,16546,23464,15705,20183,27322,16465,21425,20392,19360,19576
P0AED5,20017,23522,20990,22715,26842,21343,23932,25503,21923,20691
P0AED7,11797,14934,12610,16010,18856,13444,16350,15662,15700,13937
P0AED9,57186,54323,54311,61192,62374,60447,64661,64624,59392,61754
P0AEE1,42509,42818,39306,48119,51615,43846,48000,51026,45917,52301
P0AEE3,14216,14083,12841,16620,16219,15341,17941,17004,14581,15465
P0AEE5,499380,694410,543970,605550,749420,568040,645130,638950,618530,525020
P0AEE8,7298.9,7424.4,7271.6,9081.6,8716.7,8433.9,8969.2,8574.1,7863.5,8382.7
P0AEF0,5826.1,5941.2,5467.1,6851.8,7408.7,6368.2,6752.5,6647.1,6065.1,7100.1
P0AEF4,10016,10354,10079,12269,12417,10956,11907,12152,11252,10530
P0AEF8,37723,34506,33266,40247,41793,37479,42273,41699,36909,40178
P0AEG1,27727,29635,22301,28909,28665,25811,28775,28073,25520,30622
P0AEG4,50455,77723,54956,64328,81153,65907,67227,67424,67783,54734
P0AEG6,51490,64410,54824,61039,70846,52542,64500,65446,58671,46840
P0AEH1,26703,26471,25190,28632,29277,27194,31924,30312,26616,28051
P0AEH3,3227.1,4404.6,2924.3,4036.7,4391,3349.6,4147.4,3461.4,3607.8,3166.4
P0AEH5,99361,98323,104580,107340,110810,109020,115610,111670,108070,111730
P0AEI1,85795,89851,84127,99206,104760,87345,101400,100680,94921,99453
P0AEI4,39269,39435,37442,46098,49583,38429,46553,45343,40293,43473
P0AEI6,6292.7,7278.6,6033.4,7443.5,8048,6676,7683.2,7585.8,6300.9,5753.9
P0AEJ2,6681.1,7660.7,6651.5,8085.2,9937.7,7492.3,8669.7,8200.9,8262.6,7048.2
P0AEJ4,4595.9,4898.7,4562.4,5312.2,5516.2,5228.3,5360.3,5365.6,4877.4,5040.5
P0AEJ6,7407.3,8506.3,6970.2,9031.8,9727.5,7999,9630.8,9069.2,8057.8,7439.2
P0AEK0,8078.2,8915.4,9142.9,9922.3,9960.9,9212.1,10059,10019,8985.7,11587
P0AEK2,154060,155360,158840,175010,176930,165070,177640,180860,164090,182540
P0AEK4,236300,249900,238190,274000,297000,243060,293450,283980,251610,242710
P0AEL6,3085.5,4113.7,3522.1,3965.4,4891.5,2047.4,4204.6,4047.2,4068.1,4120.2
P0AEM0,7117.5,10527,8919.8,9873.5,12625,8824.8,10498,9780.1,10017,8096.9
P0AEM4,17023,21654,17457,19463,24030,17346,19707,19592,19671,16170
P0AEM6,32493,38846,34709,39395,43252,35072,38629,40998,38354,37072
P0AEM9,184750,225650,175690,199220,234630,197930,218220,215950,210970,183480
P0AEN1,14080,18886,14940,19070,22993,17388,20535,20114,20796,16939
P0AEN8,11060,12075,8469.6,10171,11874,14006,16882,17237,15132,13613
P0AEP1,16481,15880,15848,18403,18804,17448,18366,18354,16073,17086
P0AEP3,89663,100740,86559,108130,118660,88989,109620,108450,95946,91839
P0AEP9,2239.8,2406.1,2130,2913.7,2951.8,2265.9,2568.5,2423.2,2016.1,2598.6
P0AEQ1,26486,30613,25809,29513,32704,28418,35094,33911,29037,25853
P0AEQ3,154530,205330,174260,192590,222130,181400,209030,202210,196110,174160
P0AEQ6,12300,12100,12636,15024,14593,14472,15437,15387,13758,13948
P0AER0,50777,46968,49458,53223,50421,49730,52467,55660,48630,51385
P0AES0,43201,47480,41489,47627,54252,43346,47690,48872,44317,48255
P0AES2,39064,43375,35689,44227,49927,35838,43441,46579,41093,37913
P0AES4,446450,413000,436810,485260,497650,443350,510890,492070,441210,463890
P0AES6,386360,370650,384830,428140,441120,390760,447520,430530,385410,407950
P0AET2,12432,18546,12769,16138,19415,14285,15398,15808,14993,14045
P0AET8,129960,159280,127250,156240,193360,134380,176540,162830,150400,130580
P0AEU0,69662,102390,73512,83588,108340,77669,90579,91339,85946,70934
P0AEU7,181220,195770,197660,209910,229200,193530,241010,218990,209120,186960
P0AEW4,14251,19874,15638,18396,22239,15408,19568,17891,17810,14723
P0AEW6,46406,47808,43253,52905,54262,46053,56705,50465,49232,52398
P0AEW9,20076,23292,18302,23099,26913,19900,23813,24802,22170,20141
P0AEX3,41472,37939,39377,44361,43180,39193,43103,43897,39555,42261
P0AEX5,12311,13463,12369,15838,16707,12372,14744,15062,13415,15518
P0AEX9,182460,234510,182660,210110,260160,201240,251450,241760,238830,195820
P0AEY3,10221,11247,9871.3,13263,13993,12664,12957,13747,12449,9162.1
P0AEY5,84394,98489,91278,98747,106880,90067,97771,103590,95561,91871
P0AEZ3,254400,273380,244990,293160,316970,257890,316930,316820,275770,268380
P0AEZ9,69454,87751,72807,82811,99232,73580,86875,87234,82232,75242
P0AF03,24689,31720,24130,29417,35481,25978,30517,30623,28771,25041
P0AF08,93670,91066,90748,101260,104950,76858,101620,100640,86964,89080
P0AF12,20922,26083,20985,24720,29744,21501,26532,24888,23991,21672
P0AF16,937.37,845.52,979.45,1123.1,969.77,1009.8,1178.9,940.48,1181,710.32
P0AF18,60060,64032,55155,73045,75568,59028,72107,75619,65947,64194
P0AF20,47986,51079,49198,57504,62169,46926,62876,55162,51922,52696
P0AF24,14379,16187,14004,18281,21236,14229,17519,17640,16889,15983
P0AF28,62276,62545,65821,69975,74567,67469,73299,70427,66363,66945
P0AF36,46268,58968,49294,54289,62007,51391,55258,56936,54826,48012
P0AF48,973.9,821.97,839.52,984.82,977.77,1094.3,1079.6,1079.8,947.07,952.77
P0AF50,13413,16081,11220,13979,19047,13266,15446,15845,14114,13712
P0AF54,12875,11778,14751,14666,14390,14149,14471,14739,13664,13564
P0AF63,22733,24814,24496,29361,28020,25973,26390,27363,25546,28421
P0AF67,9372.2,13212,8622.8,12313,14498,10927,12875,12587,11861,11224
P0AF70,21606,19331,20361,23014,22904,22132,23541,23463,22133,22028
P0AF90,53238,54421,55234,59064,58428,58378,61289,60004,55533,57933
P0AF93,68722,85829,64578,79560,97221,68914,78889,79498,74256,66264
P0AF96,552.08,659.09,389.18,831.05,796.04,626.55,874,770.64,795.6,410.93
P0AF98,12408,11576,11306,13315,13465,13793,14480,13720,12883,13157
P0AFA2,22396,20488,22647,25705,26681,23420,26629,26336,24902,25605
P0AFA7,5278.8,4293.2,5190.6,5178.3,5429.4,5150.4,5005,5582.7,5445.3,5436.6
P0AFB1,10635,10068,10576,11747,12219,10908,12317,11902,11929,11166
P0AFB5,6587.1,7634.1,6065.6,8347.6,9258.2,7664.3,8284.8,8320.8,7704.2,7620.2
P0AFB8,44539,41701,39925,48351,49286,42895,49699,49375,45495,46152
P0AFC3,19499,17466,17422,19762,21517,19371,20738,19252,18849,20037
P0AFC7,88506,115130,88860,107920,126360,94708,111840,112340,104650,99300
P0AFD1,10360,13245,11640,12133,14882,11858,14268,12610,12428,10878
P0AFD4,23352,21878,22196,23973,24331,22669,27170,25121,24865,24956
P0AFD6,51813,54362,51301,67021,63407,60102,61832,63176,56709,63142
P0AFE0,24898,23970,22551,25182,25034,23446,27295,24772,25301,24191
P0AFE4,7319.4,6044.6,7282.6,9544.7,8138.9,7157.2,10409,7700.8,8181.2,8497.1
P0AFF0,3255.9,3115.2,2821.4,3010.3,3520,3342,3318.7,3442.4,3088.4,3368.1
P0AFF2,33381,30439,30993,34804,35714,32907,39729,38172,33454,34753
P0AFF4,2153.6,2546.3,2419.9,2684.5,2653.3,2789.6,2762.5,2450.2,2586.2,2049.1
P0AFF6,167340,224060,178220,207580,242510,189700,221990,216290,203450,184000
P0AFG0,109890,108470,109000,127270,129960,115690,128360,127450,116030,123790
P0AFG3,1324300,1217500,1303600,1443100,1460300,1257900,1504800,1468200,1296600,1337300
P0AFG6,568240,543740,572770,623380,630500,576430,643640,628380,570730,615880
P0AFG8,524520,516100,505280,584440,618690,505300,588750,587270,509160,504590
P0AFH0,3576.4,3914.6,3066.7,4945.4,4719.5,4534.7,4344.6,4289.9,3858.7,4120.3
P0AFH2,20431,17457,20318,21911,23972,19495,25381,23296,22304,20596
P0AFH6,59752,56804,53871,66328,63867,60225,66161,66376,56760,62269
P0AFH8,89132,128600,92954,108270,139800,102770,116490,117100,113120,96850
P0AFI2,130450,123600,136430,150370,150010,138330,152760,147450,134970,140110
P0AFI7,25374,24083,25659,29891,31754,26760,30518,29200,28927,29868
P0AFJ1,18513,24209,26125,20586,29498,31467,22474,24324,23306,21065
P0AFJ5,37940,39485,37693,45186,48305,40655,45864,46613,41277,43698
P0AFJ7,33221,27804,29545,37253,35809,32828,36035,35165,31702,33685
P0AFK0,88360,86348,84112,96982,105590,85722,101730,102500,90731,90442
P0AFK2,7279.9,6040.7,6514.7,7518.9,8326.2,7162,8111.4,8858.5,8073.7,7516.7
P0AFK6,3476.7,3369.8,3103.1,3433.2,3898.3,3266.3,3757.5,4192.3,3589,4076.9
P0AFK9,58355,79269,58360,68870,73016,62793,79568,76391,74449,60795
P0AFL3,30461,44925,35135,38331,47872,37164,40347,42482,40164,38406
P0AFL6,62151,60609,62135,69940,77166,59610,77601,72026,67928,68550
P0AFM4,43967,52366,43171,51509,54453,45488,54244,52636,52327,51082
P0AFM6,69419,83575,73344,83474,91812,78185,83893,83789,83131,72644
P0AFM9,12319,11490,12483,13865,14576,13327,14703,14480,13253,13882
P0AFP6,13431,16350,12678,15912,18937,13542,16954,17206,15640,13906
P0AFQ7,8362.5,11419,8563.1,10085,13089,7506.4,10502,10388,10361,9153.5
P0AFR4,13307,14892,13686,16356,17903,14121,17943,15585,14370,13546
P0AFS3,4737.6,5523.8,4590.6,6684.4,6248.1,6506.4,5727.6,6549.9,4814.8,6891.5
P0AFT5,14105,14632,13155,15967,16733,13671,16536,17239,13768,14377
P0AFU4,46001,46005,45101,51438,51232,47396,53171,52232,47002,49273
P0AFU8,37679,52775,40435,47254,58656,42079,48764,47690,46705,41397
P0AFW0,5373.6,5116,5229.8,6396,7108.7,5246.2,7162.7,7218.5,5761.6,5459.5
P0AFW2,52905,49421,53065,51950,44300,56197,70208,60540,64620,61584
P0AFW4,17261,25848,17757,22407,27726,20363,23652,23444,22600,19645
P0AFW8,7583.8,9537.5,7818.1,8444.6,10135,8715.6,8806.8,8656.2,8467.2,7623.3
P0AFX0,11291,15518,12916,15335,19173,15210,15174,16246,16260,13382
P0AFX4,27350,25141,27083,28288,30044,25924,27902,30184,25626,25775
P0AFX9,62096,62014,59639,71670,74755,62221,73693,73098,64042,61356
P0AFY6,4806,4797.3,5011.6,5454.1,5221.8,5774.9,5438.8,5751.2,4880.1,4794
P0AFY8,27084,28065,29815,31863,33955,29048,33773,33432,28253,27711
P0AFZ1,6166.7,7986.6,6394.8,7557.6,9096.3,7164.1,8111.5,8005.3,8370.7,7491.3
P0AFZ3,15911,23668,16888,21432,25682,19021,22681,19987,21845,19179
P0AG00,72607,68011,71432,81320,79302,73087,84017,81689,76641,75896
P0AG03,7660.2,6699.9,7390.1,8785.4,9404.1,8099.2,9054.6,8585.7,7647.3,7854.5
P0AG07,32039,42096,31662,36929,48668,32197,43409,40939,36810,28383
P0AG14,65500,62802,61244,68923,71233,62645,72093,72168,65242,68663
P0AG16,75980,73713,75424,84674,78999,78812,88638,85454,78247,83842
P0AG18,11663,16801,11978,13621,17408,13776,14970,16168,15044,13028
P0AG20,63443,63666,62759,71159,72194,66673,73494,70866,66786,68735
P0AG24,80056,72181,88186,84691,86921,139980,83828,88239,75394,81857
P0AG27,25846,24673,23586,27658,28741,25173,29244,27390,25635,26432
P0AG30,383700,369660,393700,418480,444200,385560,449910,429340,397450,388210
P0AG40,36901,34749,35495,40141,41048,32186,41203,39263,35823,36677
P0AG44,320400,314600,321790,342200,355980,382140,290760,357100,320430,383780
P0AG48,207570,182770,211360,219000,222750,217470,235850,227020,208130,215790
P0AG51,144040,128920,156890,158910,166470,130260,178540,162210,153350,153590
P0AG55,391650,385410,406730,438590,436990,414230,462560,448440,408560,426890
P0AG59,79825,73546,82607,84225,87104,80181,87404,85278,82187,84475
P0AG63,169810,162870,174200,201940,179590,177400,194220,188830,170700,186620
P0AG67,431080,634270,473390,546950,676220,488660,573470,571510,549270,517130
P0AG71,8177.9,8640.8,8110.2,9280.6,10073,9104.2,9609.5,9434.2,9020.9,8566.4
P0AG76,4791.6,5972.9,4487.3,5818,6641.5,5135.3,5774.1,5670.4,5287.6,5122.7
P0AG78,9791.5,11025,10759,12367,13169,12611,12773,12953,12012,12240
P0AG80,173500,180590,159580,195560,210310,167100,203250,200610,172800,165000
P0AG82,168450,199390,179030,193790,216760,182950,210270,200880,193380,181670
P0AG84,75810,76956,75248,83274,89286,75012,85212,85930,76601,78215
P0AG86,36158,55859,38373,51504,61739,44933,52842,51941,47855,46104
P0AG90,108270,104410,101780,121400,123840,112610,127270,121610,111450,114540
P0AG93,8602.2,9998.4,9199.3,11722,10739,9653.9,10272,10708,9998,11413
P0AG96,7189.8,7603.8,7659,8248.4,8032.8,8012.8,9349.9,8576.1,7649.1,8404.2
P0AG99,1066.6,935.5,1158.2,1140.4,1021.9,1168.4,1166.1,1094,1000.3,1192.3
P0AGA2,22806,22171,22985,24588,24544,23268,25374,25531,23936,23653
P0AGB0,37483,35548,40015,44058,45465,33313,47087,42434,40034,39961
P0AGB3,8555.1,9216.3,8639.7,9871,10218,9469.5,10685,9597.8,9703.9,9514.5
P0AGB6,21545,25606,23095,26926,29538,26103,26903,28798,26385,24759
P0AGC3,144630,140370,141640,158500,163610,146950,164530,159170,149850,155180
